OrderId,OrderLineNumber,ProductId,ProductName,Quantity,UnitPrice,LineTotal,DiscountAmount,TaxAmount
23c4e53f-715e-4e56-914c-4076e1f55f39,1,138,"Touring-Panniers, Large",2,125.0,245.42,4.58,12.27
66ac9669-6492-46ee-90a4-7f6aa179c31f,1,233,HL Mountain Pedal,4,80.99,320.47,3.49,16.02
66ac9669-6492-46ee-90a4-7f6aa179c31f,2,262,"Touring-1000 Blue, 46",3,2384.07,6825.8,326.41,341.29
66ac9669-6492-46ee-90a4-7f6aa179c31f,3,76,"Mountain-200 Silver, 42",2,2319.99,4483.75,156.23,224.19
66ac9669-6492-46ee-90a4-7f6aa179c31f,4,9,"Long-Sleeve Logo Jersey, S",4,49.99,195.02,4.94,9.75
66ac9669-6492-46ee-90a4-7f6aa179c31f,5,295,"Road-750 Black, 52",1,539.99,498.26,41.73,24.91
e45b44de-d4e0-4ae9-800f-108bf3978189,1,181,"HL Touring Frame - Yellow, 60",2,1003.91,1896.88,110.94,94.84
e45b44de-d4e0-4ae9-800f-108bf3978189,2,54,"Road-450 Red, 52",2,1457.99,2854.49,61.49,142.72
e45b44de-d4e0-4ae9-800f-108bf3978189,3,188,"HL Touring Frame - Blue, 54",2,1003.91,1995.0,12.82,99.75
e45b44de-d4e0-4ae9-800f-108bf3978189,4,157,"Full-Finger Gloves, S",4,37.99,149.42,2.54,7.47
37538ad3-def8-4edd-b3b2-3cd846df565e,1,29,"ML Road Frame - Red, 52",1,594.83,576.77,18.06,28.84
37538ad3-def8-4edd-b3b2-3cd846df565e,2,298,Summit Breeze Jacket,5,120.0,594.72,5.28,29.74
37538ad3-def8-4edd-b3b2-3cd846df565e,3,87,"Road-250 Red, 52",3,2443.35,7237.5,92.55,361.88
37538ad3-def8-4edd-b3b2-3cd846df565e,4,280,"Mountain-500 Silver, 40",5,564.99,2749.95,75.0,137.5
ec9b3098-e113-427f-841b-8141d6f818eb,1,21,"LL Road Frame - Red, 44",4,337.22,1339.01,9.87,66.95
ec9b3098-e113-427f-841b-8141d6f818eb,2,77,"Mountain-200 Silver, 46",1,2319.99,2203.55,116.44,110.18
ec9b3098-e113-427f-841b-8141d6f818eb,3,38,"HL Mountain Frame - Silver, 46",1,1364.5,1310.13,54.37,65.51
61cf767c-f9ae-4e9b-aa9a-36daab6d9be0,1,157,"Full-Finger Gloves, S",5,37.99,185.48,4.47,9.27
61cf767c-f9ae-4e9b-aa9a-36daab6d9be0,2,304,SummitClimber Backpack,5,120.0,597.88,2.12,29.89
e2f04d2b-c2d7-4f81-83a7-618e9394f378,1,258,"Touring-3000 Yellow, 50",4,742.35,2925.14,44.26,146.26
e2f04d2b-c2d7-4f81-83a7-618e9394f378,2,228,ML Road Tire,5,24.99,123.07,1.88,6.15
e2f04d2b-c2d7-4f81-83a7-618e9394f378,3,35,"HL Mountain Frame - Silver, 42",1,1364.5,1229.1,135.4,61.45
e2f04d2b-c2d7-4f81-83a7-618e9394f378,4,213,"LL Mountain Frame - Silver, 42",5,264.05,1304.05,16.2,65.2
d2f7fb2f-72a4-4f45-8f39-470604ca0069,1,185,"HL Touring Frame - Yellow, 54",1,1003.91,898.28,105.63,44.91
bb612b6c-4713-4a1b-acc8-a9b0e1848099,1,248,Chain,1,20.24,19.79,0.45,0.99
bb612b6c-4713-4a1b-acc8-a9b0e1848099,2,277,"Mountain-400-W Silver, 40",2,769.49,1447.57,91.41,72.38
bb612b6c-4713-4a1b-acc8-a9b0e1848099,3,163,"Women's Mountain Shorts, S",5,69.99,346.38,3.57,17.32
bb612b6c-4713-4a1b-acc8-a9b0e1848099,4,284,"Mountain-500 Silver, 52",3,564.99,1622.12,72.85,81.11
bb612b6c-4713-4a1b-acc8-a9b0e1848099,5,30,"ML Road Frame - Red, 58",4,594.83,2325.31,54.01,116.27
a9382d69-6c6c-439f-a51d-954e997c9aa1,1,51,"Road-450 Red, 60",2,1457.99,2867.07,48.91,143.35
a9382d69-6c6c-439f-a51d-954e997c9aa1,2,169,Patch Kit/8 Patches,1,2.29,2.08,0.21,0.1
a9382d69-6c6c-439f-a51d-954e997c9aa1,3,231,LL Mountain Pedal,5,40.49,198.59,3.86,9.93
a9382d69-6c6c-439f-a51d-954e997c9aa1,4,277,"Mountain-400-W Silver, 40",1,769.49,687.39,82.1,34.37
f2956e57-6f11-41b5-9e24-cb7007ce9509,1,150,"Women's Tights, L",5,74.99,372.89,2.06,18.64
f2956e57-6f11-41b5-9e24-cb7007ce9509,2,226,HL Mountain Tire,4,35.0,137.39,2.61,6.87
f2956e57-6f11-41b5-9e24-cb7007ce9509,3,224,LL Mountain Tire,3,24.99,71.34,3.63,3.57
f2956e57-6f11-41b5-9e24-cb7007ce9509,4,183,"HL Touring Frame - Yellow, 46",5,1003.91,4944.35,75.2,247.22
67f7ca98-c6a2-4cd0-883f-a074abf34922,1,148,"Women's Tights, S",4,74.99,294.23,5.73,14.71
67f7ca98-c6a2-4cd0-883f-a074abf34922,2,129,"ML Road Frame-W - Yellow, 40",5,594.83,2966.17,7.98,148.31
67f7ca98-c6a2-4cd0-883f-a074abf34922,3,249,"Touring-2000 Blue, 60",5,1214.85,5943.92,130.33,297.2
b2fa8ed2-8027-4956-85c3-44e468d88c2a,1,124,HL Road Rear Wheel,3,357.06,1042.01,29.17,52.1
b2fa8ed2-8027-4956-85c3-44e468d88c2a,2,294,"Road-750 Black, 48",2,539.99,1072.99,6.99,53.65
a5783768-8031-401b-a54f-b3f34103de9a,1,277,"Mountain-400-W Silver, 40",4,769.49,2987.53,90.43,149.38
a5783768-8031-401b-a54f-b3f34103de9a,2,68,"Mountain-100 Silver, 42",3,3399.99,10172.69,27.28,508.63
8baf7eeb-4f52-410e-b475-bcad9fb3e4f6,1,264,"Touring-1000 Blue, 54",5,2384.07,11649.71,270.64,582.49
8baf7eeb-4f52-410e-b475-bcad9fb3e4f6,2,214,"LL Mountain Frame - Silver, 44",2,264.05,489.63,38.47,24.48
8baf7eeb-4f52-410e-b475-bcad9fb3e4f6,3,249,"Touring-2000 Blue, 60",4,1214.85,4790.68,68.72,239.53
987b0db9-8d87-47ec-9061-dfd3cd05f0fd,1,161,"Classic Vest, M",5,63.5,311.64,5.86,15.58
987b0db9-8d87-47ec-9061-dfd3cd05f0fd,2,296,TrailMaster X4 Tent,3,250.0,721.54,28.46,36.08
987b0db9-8d87-47ec-9061-dfd3cd05f0fd,3,23,"LL Road Frame - Red, 52",2,337.22,636.16,38.28,31.81
987b0db9-8d87-47ec-9061-dfd3cd05f0fd,4,7,"Sport-100 Helmet, Blue",2,34.99,67.13,2.85,3.36
987b0db9-8d87-47ec-9061-dfd3cd05f0fd,5,208,ML Road Seat/Saddle,3,39.14,115.34,2.08,5.77
5ec4c78e-c562-48d8-9034-57307eb75d48,1,34,"LL Road Frame - Black, 52",2,337.22,637.12,37.32,31.86
5ec4c78e-c562-48d8-9034-57307eb75d48,2,207,LL Road Seat/Saddle,3,27.12,77.75,3.61,3.89
5ec4c78e-c562-48d8-9034-57307eb75d48,3,78,"Mountain-200 Black, 38",1,2294.99,2111.99,183.0,105.6
5ec4c78e-c562-48d8-9034-57307eb75d48,4,276,"Mountain-400-W Silver, 38",2,769.49,1523.95,15.03,76.2
02e7d5b8-389b-4fa5-a0fb-767da4861c26,1,11,"Long-Sleeve Logo Jersey, L",2,49.99,99.91,0.07,5.0
02e7d5b8-389b-4fa5-a0fb-767da4861c26,2,270,"Road-350-W Yellow, 42",3,1700.99,4973.09,129.88,248.65
0e7f92dd-7bc5-4037-bbe5-d35026bfb321,1,270,"Road-350-W Yellow, 42",4,1700.99,6707.8,96.16,335.39
f4905e0a-5406-47e3-9cb8-49435ea432ce,1,207,LL Road Seat/Saddle,4,27.12,107.82,0.66,5.39
f4905e0a-5406-47e3-9cb8-49435ea432ce,2,167,Mountain Bottle Cage,3,9.99,28.66,1.31,1.43
f4905e0a-5406-47e3-9cb8-49435ea432ce,3,183,"HL Touring Frame - Yellow, 46",2,1003.91,2004.43,3.39,100.22
f4905e0a-5406-47e3-9cb8-49435ea432ce,4,35,"HL Mountain Frame - Silver, 42",2,1364.5,2568.44,160.56,128.42
557507ba-479e-4507-aa38-86232eb19b8d,1,157,"Full-Finger Gloves, S",1,37.99,36.34,1.65,1.82
557507ba-479e-4507-aa38-86232eb19b8d,2,210,LL Touring Seat/Saddle,3,27.12,80.2,1.16,4.01
20c1f0a5-1de7-46fc-ad08-3fc6f2690236,1,262,"Touring-1000 Blue, 46",5,2384.07,11594.51,325.84,579.73
20c1f0a5-1de7-46fc-ad08-3fc6f2690236,2,229,HL Road Tire,1,32.6,29.4,3.2,1.47
20c1f0a5-1de7-46fc-ad08-3fc6f2690236,3,136,"HL Road Frame - Black, 52",5,1431.5,7091.05,66.45,354.55
20c1f0a5-1de7-46fc-ad08-3fc6f2690236,4,180,"Short-Sleeve Classic Jersey, XL",2,53.99,103.47,4.51,5.17
20c1f0a5-1de7-46fc-ad08-3fc6f2690236,5,192,"LL Touring Frame - Blue, 54",5,333.42,1658.09,9.01,82.9
ae6bb0c2-2722-41c3-a6ea-b91675c6c29d,1,124,HL Road Rear Wheel,3,357.06,1017.64,53.54,50.88
ae6bb0c2-2722-41c3-a6ea-b91675c6c29d,2,22,"LL Road Frame - Red, 48",1,337.22,319.55,17.67,15.98
a0ed5c8b-25ab-4104-b762-e94ef29a41d1,1,161,"Classic Vest, M",3,63.5,182.1,8.4,9.11
a0ed5c8b-25ab-4104-b762-e94ef29a41d1,2,89,"Road-250 Black, 44",1,2443.35,2258.37,184.98,112.92
edab4608-8cb5-44de-9cfa-74104bbd29f0,1,228,ML Road Tire,2,24.99,46.88,3.1,2.34
edab4608-8cb5-44de-9cfa-74104bbd29f0,2,202,"ML Mountain Frame-W - Silver, 46",1,364.09,316.31,47.78,15.82
edab4608-8cb5-44de-9cfa-74104bbd29f0,3,275,"Touring-3000 Blue, 50",1,742.35,632.36,109.99,31.62
edab4608-8cb5-44de-9cfa-74104bbd29f0,4,34,"LL Road Frame - Black, 52",4,337.22,1321.93,26.95,66.1
edab4608-8cb5-44de-9cfa-74104bbd29f0,5,310,SkyView 2-Person Tent,1,200.0,181.11,18.89,9.06
86aaaf4d-3131-48d6-9939-f7768ebf3854,1,84,"Mountain-300 Black, 48",4,1079.99,4267.11,52.85,213.36
86aaaf4d-3131-48d6-9939-f7768ebf3854,2,164,"Women's Mountain Shorts, M",1,69.99,62.16,7.83,3.11
8db0774b-ef9d-4466-9095-69361db316ef,1,96,"Road-550-W Yellow, 44",4,1120.49,4330.76,151.2,216.54
8db0774b-ef9d-4466-9095-69361db316ef,2,135,"HL Road Frame - Black, 48",4,1431.5,5622.39,103.61,281.12
8db0774b-ef9d-4466-9095-69361db316ef,3,250,"Touring-1000 Yellow, 46",2,2384.07,4584.39,183.75,229.22
8db0774b-ef9d-4466-9095-69361db316ef,4,66,"Road-650 Black, 52",2,782.99,1508.34,57.64,75.42
8db0774b-ef9d-4466-9095-69361db316ef,5,269,"Road-350-W Yellow, 40",3,1700.99,5080.3,22.67,254.02
7cd97022-3a1b-4dc4-89bc-595538e2f26c,1,217,Mountain Tire Tube,2,4.99,9.28,0.7,0.46
7cd97022-3a1b-4dc4-89bc-595538e2f26c,2,99,ML Fork,4,175.49,696.94,5.02,34.85
a24565ac-f7ed-4295-bfce-82cf3c429469,1,153,"Men's Bib-Shorts, L",1,89.99,84.15,5.84,4.21
a24565ac-f7ed-4295-bfce-82cf3c429469,2,191,"LL Touring Frame - Blue, 50",2,333.42,628.89,37.95,31.44
a24565ac-f7ed-4295-bfce-82cf3c429469,3,45,"Road-150 Red, 62",2,3578.27,6648.36,508.18,332.42
a24565ac-f7ed-4295-bfce-82cf3c429469,4,124,HL Road Rear Wheel,5,357.06,1755.73,29.57,87.79
a24565ac-f7ed-4295-bfce-82cf3c429469,5,300,BaseCamp Folding Table,1,60.0,56.54,3.46,2.83
1aab3d42-f1ad-4d33-ac45-c2843a6ca63d,1,33,"LL Road Frame - Black, 48",1,337.22,321.37,15.85,16.07
3979cc50-d7ea-44cd-bb33-2274343c9947,1,194,"LL Touring Frame - Blue, 62",3,333.42,966.85,33.41,48.34
561b1be0-6709-418f-93a2-17b485660f4d,1,137,"Men's Sports Shorts, S",1,59.99,55.53,4.46,2.78
561b1be0-6709-418f-93a2-17b485660f4d,2,169,Patch Kit/8 Patches,3,2.29,6.59,0.28,0.33
561b1be0-6709-418f-93a2-17b485660f4d,3,283,"Mountain-500 Silver, 48",3,564.99,1643.95,51.02,82.2
561b1be0-6709-418f-93a2-17b485660f4d,4,94,"Road-550-W Yellow, 40",1,1120.49,958.2,162.29,47.91
561b1be0-6709-418f-93a2-17b485660f4d,5,12,"Long-Sleeve Logo Jersey, XL",2,49.99,93.72,6.26,4.69
35ab49e3-22e5-4e43-89e3-7d3d93f3ffcc,1,59,"Road-650 Red, 48",5,782.99,3881.37,33.58,194.07
c6ff1b12-fb80-4bf1-ad5b-9cf632cad19a,1,55,"Road-650 Red, 58",2,782.99,1452.57,113.41,72.63
c6ff1b12-fb80-4bf1-ad5b-9cf632cad19a,2,90,"Road-250 Black, 48",5,2443.35,11905.76,310.99,595.29
c6ff1b12-fb80-4bf1-ad5b-9cf632cad19a,3,300,BaseCamp Folding Table,3,60.0,171.28,8.72,8.56
3230d058-a209-4bb2-8ad1-a7955c40b661,1,47,"Road-150 Red, 48",2,3578.27,6780.33,376.21,339.02
3230d058-a209-4bb2-8ad1-a7955c40b661,2,80,"Mountain-200 Black, 46",2,2294.99,4351.57,238.41,217.58
3230d058-a209-4bb2-8ad1-a7955c40b661,3,129,"ML Road Frame-W - Yellow, 40",2,594.83,1120.34,69.32,56.02
3230d058-a209-4bb2-8ad1-a7955c40b661,4,207,LL Road Seat/Saddle,2,27.12,54.17,0.07,2.71
43305ed2-0e8f-4315-ba0f-ac8a6ffcfad9,1,127,"ML Mountain Frame - Black, 44",1,348.76,302.05,46.71,15.1
fe76f2d3-c8f5-42da-9817-1b7bdd57574a,1,8,AWC Logo Cap,4,8.99,34.95,1.01,1.75
fe76f2d3-c8f5-42da-9817-1b7bdd57574a,2,9,"Long-Sleeve Logo Jersey, S",1,49.99,43.61,6.38,2.18
14451204-9562-4b5b-8886-e7354130de5c,1,264,"Touring-1000 Blue, 54",2,2384.07,4425.07,343.07,221.25
14451204-9562-4b5b-8886-e7354130de5c,2,197,"LL Touring Frame - Yellow, 54",1,333.42,311.31,22.11,15.57
14451204-9562-4b5b-8886-e7354130de5c,3,295,"Road-750 Black, 52",4,539.99,2081.21,78.75,104.06
14451204-9562-4b5b-8886-e7354130de5c,4,258,"Touring-3000 Yellow, 50",4,742.35,2957.19,12.21,147.86
14451204-9562-4b5b-8886-e7354130de5c,5,124,HL Road Rear Wheel,4,357.06,1397.6,30.64,69.88
2dbacf54-b12c-49da-aeac-2b670e8a5bca,1,299,TrekReady Hiking Boots,2,140.0,275.8,4.2,13.79
2dbacf54-b12c-49da-aeac-2b670e8a5bca,2,78,"Mountain-200 Black, 38",3,2294.99,6833.67,51.3,341.68
2dbacf54-b12c-49da-aeac-2b670e8a5bca,3,209,HL Road Seat/Saddle,1,52.64,52.19,0.45,2.61
2dbacf54-b12c-49da-aeac-2b670e8a5bca,4,222,"LL Mountain Frame - Black, 48",5,249.79,1226.38,22.57,61.32
8be68559-0b78-4b03-8c24-eb7fc09b6ca3,1,125,Touring Rear Wheel,3,245.01,711.09,23.94,35.55
8be68559-0b78-4b03-8c24-eb7fc09b6ca3,2,222,"LL Mountain Frame - Black, 48",5,249.79,1234.14,14.81,61.71
8be68559-0b78-4b03-8c24-eb7fc09b6ca3,3,298,Summit Breeze Jacket,1,120.0,116.44,3.56,5.82
8be68559-0b78-4b03-8c24-eb7fc09b6ca3,4,173,Bike Wash - Dissolver,2,7.95,15.42,0.48,0.77
64bfc956-3f19-4c84-bf2b-9a23a46a4239,1,92,"Road-250 Black, 58",1,2443.35,2182.9,260.45,109.15
85aabb9e-0d31-4594-b743-6915874a6ad5,1,122,LL Road Rear Wheel,5,112.565,555.82,7.01,27.79
85aabb9e-0d31-4594-b743-6915874a6ad5,2,111,LL Mountain Front Wheel,5,60.745,300.92,2.8,15.05
85aabb9e-0d31-4594-b743-6915874a6ad5,3,242,LL Touring Handlebars,2,46.09,90.75,1.43,4.54
85aabb9e-0d31-4594-b743-6915874a6ad5,4,94,"Road-550-W Yellow, 40",1,1120.49,1041.24,79.25,52.06
85aabb9e-0d31-4594-b743-6915874a6ad5,5,148,"Women's Tights, S",4,74.99,291.59,8.37,14.58
b5cbb56c-45d0-4e93-9758-ffd2be99b7f3,1,42,"HL Mountain Frame - Black, 46",2,1349.6,2697.66,1.54,134.88
b5cbb56c-45d0-4e93-9758-ffd2be99b7f3,2,221,"LL Mountain Frame - Black, 44",5,249.79,1229.11,19.84,61.46
b5cbb56c-45d0-4e93-9758-ffd2be99b7f3,3,135,"HL Road Frame - Black, 48",5,1431.5,7090.12,67.38,354.51
19c5283c-a9cb-47d1-bc24-c3ed700299a1,1,42,"HL Mountain Frame - Black, 46",3,1349.6,3958.72,90.08,197.94
7b441f46-860f-478a-98a3-59bb1e257bad,1,101,LL Headset,4,34.2,133.43,3.37,6.67
7b441f46-860f-478a-98a3-59bb1e257bad,2,274,"Touring-3000 Blue, 44",1,742.35,702.6,39.75,35.13
7b441f46-860f-478a-98a3-59bb1e257bad,3,301,EcoFire Camping Stove,2,80.0,152.99,7.01,7.65
7b441f46-860f-478a-98a3-59bb1e257bad,4,55,"Road-650 Red, 58",2,782.99,1561.31,4.67,78.07
78bacc20-63d0-4160-919c-3a299eac92c6,1,107,LL Road Handlebars,4,44.54,174.05,4.11,8.7
78bacc20-63d0-4160-919c-3a299eac92c6,2,31,"ML Road Frame - Red, 60",1,594.83,574.47,20.36,28.72
78bacc20-63d0-4160-919c-3a299eac92c6,3,48,"Road-150 Red, 52",2,3578.27,6645.96,510.58,332.3
78bacc20-63d0-4160-919c-3a299eac92c6,4,300,BaseCamp Folding Table,5,60.0,291.37,8.63,14.57
