PaymentId,PaymentNumber,InvoiceId,CustomerId,PaymentDate,PaymentAmount,PaymentMethod,PaymentStatus
bb2819d0-f929-589e-9378-79e4a386e402,RE-PMT-F2023031,ff3f74e4-9fa6-55cd-a3f0-b9c094736a9a,CID-031,2023-08-14,7038.69,ACH,Completed
b85c443d-bc3b-5ac6-be61-a5b0aa3880d7,RE-PMT-F2023032,92928a73-2522-5795-b465-4a5f9bc9a59f,CID-032,2023-08-21,8305.64,Wire,Completed
332c1d28-c05d-5312-9a4c-85c7da36d09a,RE-PMT-F2023033,c56c8a31-841a-5735-9905-69a752877a40,CID-033,2023-08-28,4118.95,REC Registry,Completed
810f5016-214b-56ab-a8d5-a983ef77fb84,RE-PMT-F2023034,d5795543-12d2-5c19-81a2-e9bebd1abf27,CID-034,2023-09-04,5055.71,ACH,Completed
a9398812-3af9-567e-bd58-f3113d8d8287,RE-PMT-F2023035,86502b77-1cb9-5691-9b07-655777f5f210,CID-035,2023-09-11,6086.81,Wire,Completed
b2e15d04-79d7-5375-afaa-c1e7fa64a397,RE-PMT-F2023036,c009ff5a-0007-5434-9398-e683f0dd912f,CID-036,2023-09-18,7084.12,ACH,Completed
d48b9d70-0286-5b4b-bd86-74fc661a5ee2,RE-PMT-F2023037,cfc1070d-abc5-5043-bba6-15bca4a93ff8,CID-037,2023-09-25,3134.42,Wire,Completed
ff4169b7-8a76-5050-b31d-002677c7ce51,RE-PMT-F2023038,927ab573-89ad-54f0-a589-ab78767a9ce2,CID-038,2023-10-02,4013.12,REC Registry,Completed
204b1c6c-045e-50d6-adaa-83c3e861a8b0,RE-PMT-F2023039,093484ae-3f0c-597f-9934-b26cd15687ed,CID-039,2023-10-09,4986.16,ACH,Completed
afaf06bc-8bf8-5f40-b34a-f14a13f647f2,RE-PMT-F2023040,39c14284-8beb-54da-aa33-2313dddc5f0a,CID-040,2023-10-16,5130.13,Wire,Completed
17f8026b-d3fb-5c47-86f8-7f29dbede1ef,RE-PMT-F2023041,50d35a0e-eae5-58ae-9d19-e0a31a63dcd4,CID-041,2023-10-23,6114.64,ACH,Completed
9b24033f-fdc6-5f63-af24-7c3f4e804af7,RE-PMT-F2023042,57b409e8-1434-5932-be53-d52b509409e9,CID-042,2023-10-30,7050.98,Wire,Completed
4a6b2d35-7e8b-582f-8fce-4a968b72fb11,RE-PMT-F2023043,a9be735f-f4f6-5ffa-90b4-8329532105fe,CID-043,2023-11-06,8323.51,REC Registry,Completed
a4900209-d303-5b7d-90de-10c7c7f3cf8c,RE-PMT-F2023044,c8e62488-fc3c-51cd-a575-ddcecee0a837,CID-044,2023-11-13,4068.23,ACH,Completed
19eb91ef-16b1-5202-808d-782da5d24281,RE-PMT-F2023045,7c234855-92a1-512b-9701-12e83f868e71,CID-045,2023-11-20,4932.81,Wire,Completed
748798d5-ad7b-5c77-a2c2-b1d59e817b09,RE-PMT-F2023046,942e3040-46bd-5163-ac1f-0eed0f5b203a,CID-046,2023-11-27,5877.35,ACH,Completed
fe07cfd8-01ee-5848-aede-18a68d281ec6,RE-PMT-F2023047,4ba0427d-9abc-5c1a-b250-786f5edfcf88,CID-047,2023-12-04,2781.34,Wire,Completed
6bde9440-c947-516e-a1e1-113e721e1737,RE-PMT-F2023048,f4fd9a3c-1fef-5b9a-92fc-b09887cf0dcd,CID-048,2023-12-11,3388.65,REC Registry,Completed
f56e706e-525e-5c0a-9625-7be66aeedeb6,RE-PMT-F2023049,409d4672-7e69-50ad-8442-1fec601d07cf,CID-049,2023-12-18,4332.16,ACH,Completed
5859801c-ac13-5e4d-ae45-f1c4912e9c40,RE-PMT-F2023050,2dbc0de2-1a0b-5272-8c81-34018a217b25,CID-050,2023-12-25,5227.50,Wire,Completed
286b6385-b6e2-5231-9f2c-dcc57e638015,RE-PMT-F2024001,5883ca9b-cdb1-5bac-8573-949043050cf9,CID-001,2024-01-16,2536.88,ACH,Completed
c2cabd6b-262d-5552-9677-f0d52cf4ba0d,RE-PMT-F2024002,a413ed23-67d2-5f30-8d20-014e027405d2,CID-002,2024-01-23,3220.04,Wire,Completed
1f236464-7492-5038-8ee1-8ca4cd5d0786,RE-PMT-F2024003,301b4670-54cf-5566-91e5-e92d9d0f4ded,CID-003,2024-01-30,3983.15,REC Registry,Completed
6ed1e154-f672-5785-b4dc-4e4975835479,RE-PMT-F2024004,de049447-2ff6-5fd5-beba-eac3df30fa27,CID-004,2024-02-06,4698.09,ACH,Completed
411964a6-00e2-5377-b1c0-a0a17aa3300c,RE-PMT-F2024005,83ff243e-bf4f-5112-8e7d-8dce208f9ec1,CID-005,2024-02-13,5749.23,Wire,Completed
86425408-d50f-51d7-9e1d-07f29c7337a4,RE-PMT-F2024006,fd84416c-4b4b-5441-bb3b-93941fca3358,CID-006,2024-02-20,6752.19,ACH,Completed
2eb05958-062f-5ee0-a92b-918fc1b84ce4,RE-PMT-F2024007,acd397f5-04df-5da1-abc3-63ad738555f0,CID-007,2024-02-27,7835.10,Wire,Completed
1289d223-820f-5247-8bdf-4b72862727b1,RE-PMT-F2024008,69272917-2bf4-5f2c-bb75-1f664a7db68c,CID-008,2024-03-05,8997.96,REC Registry,Completed
5e8b4575-ccc1-55a8-ab39-bad3280ac3a9,RE-PMT-F2024009,bfb84cb6-4220-514a-afc8-2363842e3d7d,CID-009,2024-03-12,3906.28,ACH,Completed
409f361d-9d48-5ff0-bad4-da40504c6b82,RE-PMT-F2024010,27dd81bb-ac9e-53e8-91c4-f101bb2ea2ab,CID-010,2024-03-19,4731.91,Wire,Completed
d5def19f-dce2-5469-b208-165dd0b7f3ee,RE-PMT-F2024011,4eed0b22-dc7b-559f-a17f-763bbb101156,CID-011,2024-03-26,2511.25,ACH,Completed
8b0bacff-55ea-59b3-a757-51bd3b135237,RE-PMT-F2024012,a60834a1-bacb-50dd-98ba-3db84558798a,CID-012,2024-04-02,3185.19,Wire,Completed
8b0614e5-84bd-55c9-a832-d62a0bc91c5c,RE-PMT-F2024013,b88488e3-f8df-5953-ab15-56748874d043,CID-013,2024-04-09,3939.08,REC Registry,Completed
35a58a67-3356-5826-a0f7-fe9c11a95df2,RE-PMT-F2024014,02c12a4b-306e-501c-8cfd-3d8ed82c0398,CID-014,2024-04-16,4772.91,ACH,Completed
79fa8155-36d8-5334-b358-129afc65cd40,RE-PMT-F2024015,3c875260-c5f8-5919-b2c7-18abd8e40eae,CID-015,2024-04-23,5686.70,Wire,Completed
17a22069-ffa3-5088-a0dd-bcf7855c4776,RE-PMT-F2024016,0ac46fd1-b12f-527e-a174-298c0a4fa7d2,CID-016,2024-04-30,6552.31,ACH,Completed
90b5a7a5-d6fa-5aeb-9562-1b3d1250edaf,RE-PMT-F2024017,12f6ee89-2494-581f-b35e-d19089a819a0,CID-017,2024-05-07,7754.13,Wire,Completed
050e4efe-bd1e-50bb-afe6-0854f281e10d,RE-PMT-F2024018,6283f132-5375-5094-a371-654938a96e60,CID-018,2024-05-14,3311.26,REC Registry,Completed
4f7333b8-6d72-5f57-bb80-2230392b542b,RE-PMT-F2024019,59f7c7e6-345c-510f-a88a-6e60138b5e9f,CID-019,2024-05-21,4175.85,ACH,Completed
3d6cc9f1-6ee6-5876-9e5c-0df9b230443e,RE-PMT-F2024020,20daa5fa-3871-5b84-b063-74816ae06b0e,CID-020,2024-05-28,5120.39,Wire,Completed
9743fef6-2470-5901-836e-bb6dd70943c5,RE-PMT-F2024021,97e2f362-fe7f-511a-8346-dcb47dd6cda6,CID-021,2024-06-04,6144.88,ACH,Completed
fd0144de-2a43-5afe-8e31-7c226276a517,RE-PMT-F2024022,56d447aa-58b6-5a2f-940a-73cd968669a9,CID-022,2024-06-11,3516.70,Wire,Completed
09faeb72-558d-520f-98a3-c755680e50e8,RE-PMT-F2024023,2bc3c74c-33f1-5dd9-9a8e-bf2217bfd4b3,CID-023,2024-06-18,4523.53,REC Registry,Completed
19c123e7-fb15-5833-a703-63dc6a66d4d0,RE-PMT-F2024024,6e4c50a4-abbb-5b01-a3f2-52384125e88c,CID-024,2024-06-25,5496.57,ACH,Completed
1c0692ed-7c7c-5aed-a8da-ff6b03f36fe9,RE-PMT-F2024025,bda82e05-cb1b-556c-925e-364c92cc98bd,CID-025,2024-07-02,6563.96,Wire,Completed
7a99e491-e62d-50dc-b0c4-f3ee80347e68,RE-PMT-F2024026,92931c37-d95d-54b1-9f49-411a2c063379,CID-026,2024-07-09,7725.68,ACH,Completed
12783415-1a3e-55fe-9e4b-302856b635cb,RE-PMT-F2024027,fe468cc7-0bfe-5429-9aef-9764b9335dd9,CID-027,2024-07-16,8981.75,Wire,Completed
787d4754-511a-5bef-9339-8ae75d1d86ff,RE-PMT-F2024028,e3eb9f89-ca94-545e-8d25-760a316c38ac,CID-028,2024-07-23,4035.58,REC Registry,Completed
21b2c817-e502-5799-95ad-531e4c760b2c,RE-PMT-F2024029,cc3791b0-0a39-59cd-acdc-8ae09a17a33c,CID-029,2024-07-30,5173.03,ACH,Completed
6d5f4ce0-c985-5f14-aabc-ad33d65be98e,RE-PMT-F2024030,a6aecbbf-7445-5098-962b-d3af3bc124f8,CID-030,2024-08-06,6276.70,Wire,Completed
f7dc86cc-1e5f-5e3d-8220-247b3e451aed,RE-PMT-F2024031,96107c06-a2f6-5238-8fe4-a1d123255425,CID-031,2024-08-13,7474.71,ACH,Completed
2d47822e-cf65-50a5-a942-ea9b575caf8d,RE-PMT-F2024032,41b8b12a-289f-562d-ba6b-f43d8780b528,CID-032,2024-08-20,8767.06,Wire,Completed
5bfd56c0-32d5-5f9e-904a-4c6220fa5d66,RE-PMT-F2024033,dccf38f4-7f2a-5319-81c2-ba117c874440,CID-033,2024-08-27,4326.38,REC Registry,Completed
5448597a-9adc-54ff-b7f4-95901e859f2a,RE-PMT-F2024034,745f7df2-17ca-5bb3-bc22-4d61c6b13315,CID-034,2024-09-03,5160.41,ACH,Completed
db3e8b67-2e76-5d98-a8ce-f5121704259f,RE-PMT-F2024035,8cdd31d1-3924-542d-921a-8db75b0b106a,CID-035,2024-09-10,6345.04,Wire,Completed
365fcb22-40d3-5c1d-ae05-727de110790d,RE-PMT-F2024036,ae8dc10d-5d40-5add-9d4d-1605a0ce12eb,CID-036,2024-09-17,7495.88,ACH,Completed
eb2d54cd-8578-5d35-b9dd-0dab488563a8,RE-PMT-F2024037,87a5da3b-ea0b-5d76-bb48-810fd580d3b6,CID-037,2024-09-24,3443.45,Wire,Completed
b4fc98e8-e340-5d68-8991-32b8966480b9,RE-PMT-F2024038,93193fca-9fec-52c3-a544-7ad34cac4749,CID-038,2024-10-01,4347.55,REC Registry,Completed
6d87c676-f552-5b68-b5d1-9bd84b0923e7,RE-PMT-F2024039,623e1158-869e-5ac4-bc6e-8a8bec31ebd7,CID-039,2024-10-08,5345.99,ACH,Completed
7caa8d1f-06a7-5e11-9fd0-1b196707dcd8,RE-PMT-F2024040,6e1409c9-eabb-5d13-86e7-f0e365c6a494,CID-040,2024-10-15,5328.46,Wire,Completed
70993ec8-7d15-5d6c-9b24-9ed2f540103c,RE-PMT-F2024041,dc451a81-18a9-5ac6-8993-663e551d0270,CID-041,2024-10-22,6462.63,ACH,Completed
576cdac5-41c2-5976-9cd3-dace64729cc6,RE-PMT-F2024042,4d6afeed-0b66-5ab5-bb75-473351aeb059,CID-042,2024-10-29,7548.61,Wire,Completed
4f55b260-bc49-50e4-b5fc-8034a36698e1,RE-PMT-F2024043,eb6bd4a9-806f-51b8-8306-c90a2687d4f2,CID-043,2024-11-05,8714.55,REC Registry,Completed
03db22f9-e951-5db2-8286-bee9b895247d,RE-PMT-F2024044,5e4a7689-55e7-5c51-ab41-fee0b387428c,CID-044,2024-11-12,4244.01,ACH,Completed
d4356608-f66d-52b5-8f41-1ea9b3cb4c2e,RE-PMT-F2024045,5070ed12-fa29-52e1-bb07-2caee4d62b67,CID-045,2024-11-19,5130.13,Wire,Completed
f4951c87-0316-58f6-a66d-5128d3fffd5b,RE-PMT-F2024046,f9c8a58e-984e-5ca1-b39d-c3249be7c26e,CID-046,2024-11-26,2216.56,ACH,Completed
f2ab3e74-a278-5525-99a8-64d674577df1,RE-PMT-F2024047,62cf4701-eda4-505d-a1e0-dda09a2bde88,CID-047,2024-12-03,3021.70,Wire,Completed
6c15fc30-4249-5677-97d9-5b9d7337ad0b,RE-PMT-F2024048,c2ddb3cd-6801-5950-bd19-7d2c4b15db8d,CID-048,2024-12-10,3778.66,REC Registry,Completed
6d77d041-fc10-5ac0-a033-88d26c08bca7,RE-PMT-F2024049,175aea6b-a825-5bd2-ba02-64dc6ff15141,CID-049,2024-12-17,4615.58,ACH,Completed
8048baea-e56a-53f0-b2da-363eb4687384,RE-PMT-F2024050,f2ac0b32-f7b0-52e0-9f10-babd06b33e3b,CID-050,2024-12-24,5532.44,Wire,Completed
fd73e789-3658-5dc7-978d-444a99123d66,RE-PMT-F2025001,38d3927d-9816-5d80-8eba-9154aa5fbeba,CID-001,2025-01-16,2734.19,ACH,Completed
bb1bb98c-18d1-5881-8332-22d5c0191b28,RE-PMT-F2025002,0a1edafd-6582-5880-b804-c0aa260b8240,CID-002,2025-01-23,3310.75,Wire,Completed
13f4e389-f1be-54de-95d6-f22e9911444f,RE-PMT-F2025003,0ebd24f1-c8b0-5237-98c0-455f157b04f6,CID-003,2025-01-30,4223.51,REC Registry,Completed
4bb88e91-159b-5fe7-9fe6-841a88523d79,RE-PMT-F2025004,e8716546-d7a7-5bc8-9d69-ef8e020f02ed,CID-004,2025-02-06,5088.10,ACH,Completed
ae3470bf-4682-5ac1-894e-5a3337085257,RE-PMT-F2025005,b4a7d818-9aa5-5ac0-addc-3aa59d518625,CID-005,2025-02-13,6032.64,Wire,Completed
bbf480d6-ecdd-54ff-a357-dfc0e60dca6d,RE-PMT-F2025006,0e03e5b6-6451-572e-8223-1021b2a07f5a,CID-006,2025-02-20,7057.13,ACH,Completed
ae124f77-b48d-5984-836b-6d0b27fcb108,RE-PMT-F2025007,91c190a9-259c-5e41-936d-6b6607d630a7,CID-007,2025-02-27,8161.56,Wire,Completed
62e19b57-e78b-5eec-9c1c-5de0c4683137,RE-PMT-F2025008,bfaa5332-8095-533d-a1fe-7ba4120745db,CID-008,2025-03-06,9217.83,REC Registry,Completed
81d6783a-107d-5c87-a32c-cc2e6c070559,RE-PMT-F2025009,fa20b6f7-ec87-5c6e-8cc3-98ca3d121c58,CID-009,2025-03-13,4275.79,ACH,Completed
2ad2339a-6805-5bb1-8182-b56b421c945e,RE-PMT-F2025010,97ab3870-5a2a-568c-8a85-c86db750797c,CID-010,2025-03-20,5251.08,Wire,Completed
4c2b983d-f160-54fa-a0eb-6c440f4da5b2,RE-PMT-F2025011,b3475798-0b6e-5760-8685-89d5827205b2,CID-011,2025-03-27,2687.04,ACH,Completed
7c205e14-035e-56a1-a584-71b0f8be86b3,RE-PMT-F2025012,bd688b5e-91f5-5f36-a087-8b6a21df6339,CID-012,2025-04-03,3382.50,Wire,Completed
05815aed-c2c2-5dda-975d-f655a095e947,RE-PMT-F2025013,124b0fd3-d0a8-55ff-af6f-84529eebbccb,CID-013,2025-04-10,4157.91,REC Registry,Completed
bade071d-f40d-55a9-9e8d-f0ec8eb0f173,RE-PMT-F2025014,a85ac97f-f589-59dc-8e93-a76a0cf5d8e8,CID-014,2025-04-17,4885.15,ACH,Completed
edd46b33-77e2-5de6-89a1-1589df3ffb15,RE-PMT-F2025015,c1c3b9c9-fa1a-59d7-9d53-7db988319e6e,CID-015,2025-04-24,5948.59,Wire,Completed
3d371b71-73be-5712-985e-f5eb502fd6db,RE-PMT-F2025016,d6f0ce09-549a-5bc0-9906-7b8845e1a9a1,CID-016,2025-05-01,6963.85,ACH,Completed
62e87081-e400-54d4-95c5-3361bae3ceff,RE-PMT-F2025017,11c77ccc-95d4-540a-ab0e-ba35311d17f6,CID-017,2025-05-08,8059.06,Wire,Completed
0e570ab1-dc93-569f-b021-8da6ead7348d,RE-PMT-F2025018,16bd6cbe-e39d-5321-b219-06178a0e4102,CID-018,2025-05-15,3637.73,REC Registry,Completed
f1e10680-ce26-570b-8d20-c8e2c17658d8,RE-PMT-F2025019,a2fa7831-6b15-553d-8ef7-6862a4e0b392,CID-019,2025-05-22,4523.84,ACH,Completed
11f2ed7b-0cf2-583a-8110-b8e92919ea8d,RE-PMT-F2025020,6e7e61eb-0606-5af7-b935-cfca4b1ab52d,CID-020,2025-05-29,5361.78,Wire,Completed
fdaba8f9-8a54-506f-853c-7b604c4b4be8,RE-PMT-F2025021,ebb3d3b5-2221-568c-8920-6488e841e570,CID-021,2025-06-05,6535.91,ACH,Completed
40c99aa5-6481-5fcd-a909-7c6098640c2a,RE-PMT-F2025022,496824c3-c395-5aff-a6f0-0cd2e71d9c91,CID-022,2025-06-12,3852.26,Wire,Completed
edf01754-ee97-5297-b93b-2b82f592ab90,RE-PMT-F2025023,a9b3628e-45d4-523d-87d1-7e635ccf2a76,CID-023,2025-06-19,4756.36,REC Registry,Completed
bdcc25c2-6aee-53be-a4f0-96c8f1fa16ac,RE-PMT-F2025024,33f26c93-ace9-5e0c-a86a-b5b97f82e6e7,CID-024,2025-06-26,5754.80,ACH,Completed
aa087dc0-db09-5ddc-843e-174daee1eb47,RE-PMT-F2025025,5bbc388e-ef62-5161-8497-8002cd6534a6,CID-025,2025-07-03,6847.58,Wire,Completed
baad4c72-f854-5d51-9f18-262e2abca63a,RE-PMT-F2025026,2a5feedf-8653-5a29-9bd3-44d2a11920de,CID-026,2025-07-10,7906.58,ACH,Completed
d956bd85-1626-5dc0-a608-bb0656145c9a,RE-PMT-F2025027,6b4bc3cf-de9f-55e1-8bf7-a6b11e7c10c5,CID-027,2025-07-17,3583.14,Wire,Completed
6e502398-4d58-5728-a477-b6af8044f9ff,RE-PMT-F2025028,deb653d3-2e6d-52b3-806f-fc72bde06f00,CID-028,2025-07-24,4523.53,REC Registry,Completed
f8ad4478-acc9-5d3b-9f6f-6b12ff0212ce,RE-PMT-F2025029,189d1204-3f0b-5a06-8b6a-b679bf19de4b,CID-029,2025-07-31,5558.26,ACH,Completed
d6518003-c5a3-5c6f-864d-2b2359681363,RE-PMT-F2025030,28efaee7-467b-56a5-8948-252b3ffb8a42,CID-030,2025-08-07,6687.33,Wire,Completed
6fb042ec-ee7e-5b77-80e0-fd784e8feda1,RE-PMT-F2025031,7ef68070-8c4a-5535-8763-ac1a381aba13,CID-031,2025-08-14,7910.73,ACH,Completed
9c3df073-420d-57e5-9133-52129741c007,RE-PMT-F2025032,327aa92e-ac65-52bf-9dff-c8b676e6b209,CID-032,2025-08-21,9100.36,Wire,Completed
403735c0-31eb-59ba-8802-4ea92b198655,RE-PMT-F2025033,99512357-ce70-5ca3-bf2d-f9c6ffd03c68,CID-033,2025-08-28,4533.81,REC Registry,Completed
f05311ce-b6aa-5b07-9506-737ec013985e,RE-PMT-F2025034,085f5904-7d9b-5cc3-b22d-14beca81690a,CID-034,2025-09-04,5521.37,ACH,Completed
a7114644-dab2-5860-a2ae-0bc9bed98227,RE-PMT-F2025035,2a34fcfb-6feb-5837-8534-da2e62d846b5,CID-035,2025-09-11,6603.27,Wire,Completed
0c5daffc-988c-5dbe-a174-a31c8d4f0a89,RE-PMT-F2025036,6242c978-7acb-5895-a1e9-a1a03d131ec8,CID-036,2025-09-18,2917.31,ACH,Completed
fd23f1ff-7292-5929-9755-28b64083c3d3,RE-PMT-F2025037,9639dd76-5c1f-5d8d-b5e8-0b01831f4dbb,CID-037,2025-09-25,3752.47,Wire,Completed
d8bff322-6c2d-5aa7-8448-8c4dd0d3b2ae,RE-PMT-F2025038,909b3eb7-05f2-58a0-aa9b-54d12a20c65f,CID-038,2025-10-02,4553.85,REC Registry,Completed
ee8b9833-9b69-50f6-b06e-9354ac143fe2,RE-PMT-F2025039,4a0db3aa-c091-5468-9a33-b35242b7e357,CID-039,2025-10-09,5705.82,ACH,Completed
61b87305-7ae7-5798-8b1b-28078aeac2b9,RE-PMT-F2025040,d0cf04eb-9c14-5f1b-918e-40c81082df5e,CID-040,2025-10-16,5783.05,Wire,Completed
c19e068b-fd0a-51db-9f56-7447d688bd1e,RE-PMT-F2025041,2a07fd02-2737-5021-8b36-ac8ae6747448,CID-041,2025-10-23,6810.61,ACH,Completed
e847ae47-523b-5408-965e-9a34f80d7e6f,RE-PMT-F2025042,6e267b12-eb1c-5ba5-821a-e61fb42cdd9a,CID-042,2025-10-30,7918.13,Wire,Completed
204378b6-2288-58b1-abd0-3cc1e023fe53,RE-PMT-F2025043,5a556047-47a4-562e-8bb6-0111b50e3780,CID-043,2025-11-06,9105.59,REC Registry,Completed
d7ff0265-7c58-5087-bb35-10839104aaa9,RE-PMT-F2025044,fb1c1346-f620-50c8-b43f-23f9b33ed7a9,CID-044,2025-11-13,4291.68,ACH,Completed
ed1369f3-c25b-5972-afed-ce9b64bf55ec,RE-PMT-F2025045,2518247f-090d-565a-b4a8-7ee341f851c0,CID-045,2025-11-20,5327.44,Wire,Completed
a0f9df07-554c-508b-b354-51b26bfd9b07,RE-PMT-F2025046,5169d2c3-2eda-555f-a639-9a518e82b77f,CID-046,2025-11-27,2563.53,ACH,Completed
2ed2b181-1fb9-51c8-8112-e8808a950ce4,RE-PMT-F2025047,38f72b0a-404d-50cc-a7b4-4a0b383b9988,CID-047,2025-12-04,3262.06,Wire,Completed
4548f1c1-abc6-5f2b-86f2-6e37556d0122,RE-PMT-F2025048,7d04b09b-b1e4-53e1-a4fb-164cc12a0ba4,CID-048,2025-12-11,4040.55,REC Registry,Completed
393d28e0-614c-536b-b36a-9e8a8eb884c6,RE-PMT-F2025049,6d8aec0a-8ee0-5c05-ad14-c8d8cb0f41e4,CID-049,2025-12-18,4898.99,ACH,Completed
922fbd14-51d3-5625-ae77-22d2f18f47ab,RE-PMT-F2025050,284f9b03-7e80-5dda-b25c-7403d6137a03,CID-050,2025-12-25,5709.25,Wire,Completed
e0014797-9300-516f-b626-f6b251eece3f,RE-PMT-F2026001,1ed8ed7f-1198-5bb0-85ed-e3af4b651146,CID-001,2026-01-16,2931.50,ACH,Completed
4401b2fb-9e37-58c8-87be-be144353addc,RE-PMT-F2026002,2a6a4d11-8260-5ca4-a2b0-daf6a072ed1c,CID-002,2026-01-23,3657.71,Wire,Completed
