PaymentId,PaymentNumber,InvoiceId,CustomerId,PaymentDate,PaymentAmount,PaymentMethod,PaymentStatus
a87adcc5-d94e-592f-88a8-1d18039389c4,RE-PMT-ADB2023020,14e1d9e0-417d-5e4b-909e-a1312933f538,CID-020,2023-05-29,4750.88,Wire,Completed
e45fc429-2e24-5403-a609-f0378bf85728,RE-PMT-ADB2023021,b2c59788-187c-54f0-b7c4-1e81a99ea7bd,CID-021,2023-06-05,5753.84,ACH,Completed
8d4d2f10-0a26-5748-94d6-95824ce22d36,RE-PMT-ADB2023022,d439d6bc-3618-5828-8bb5-5b50902ea5e5,CID-022,2023-06-12,3437.40,Wire,Completed
0904cc3f-b6f4-550c-ac57-636077438c79,RE-PMT-ADB2023023,93defcca-f3ea-5a66-b996-a15784989e69,CID-023,2023-06-19,4290.70,REC Registry,Completed
5fea3deb-0b53-509e-96a4-ba5e6279ed34,RE-PMT-ADB2023024,4ad32b44-73cb-5b9d-8ae6-0abb6032f715,CID-024,2023-06-26,5110.22,ACH,Completed
14c97701-6ad5-5899-bda0-33ec48520d51,RE-PMT-ADB2023025,e01339a8-3382-5965-b641-42a3a92a8333,CID-025,2023-07-03,6280.33,Wire,Completed
48691a73-e593-5e30-b397-c4bb69238d19,RE-PMT-ADB2023026,45f83056-b8e1-514c-bda9-5d2f089b6e40,CID-026,2023-07-10,7416.65,ACH,Completed
b350a649-8122-5765-b4dd-ef686b7d9a6c,RE-PMT-ADB2023027,8fc0130d-d994-5afb-a7d7-e954c190c122,CID-027,2023-07-17,8647.32,Wire,Completed
96d61d4f-d2a6-5658-a46d-03f9812df882,RE-PMT-ADB2023028,3ca0ebd1-e882-57c9-96ac-deae6b75095a,CID-028,2023-07-24,3803.88,REC Registry,Completed
059dc5de-c652-5393-9a43-6526596e2575,RE-PMT-ADB2023029,ab737680-186c-5083-98ad-01fca108f3e3,CID-029,2023-07-31,4787.81,ACH,Completed
71e53dc7-adae-53f0-b266-f091250b73cf,RE-PMT-ADB2023030,59778f7a-fc9b-585b-9003-ee8da47422ed,CID-030,2023-08-07,5737.95,Wire,Completed
ab352733-60ee-569c-be78-a785146e80ac,RE-PMT-ADB2023031,7a3e3706-eeb8-50d8-90c1-6ffb1df05bdd,CID-031,2023-08-14,7038.69,ACH,Completed
7d88133d-c0e4-5f2c-8d35-1a712b4f4cb5,RE-PMT-ADB2023032,c4a9d57d-d2b2-5cee-b3dc-6402e7ec3fe6,CID-032,2023-08-21,8305.64,Wire,Completed
61df1e7b-f16c-5386-9396-4c1796c3278c,RE-PMT-ADB2023033,8321150e-fd8b-51b6-9bc3-b55f0871258f,CID-033,2023-08-28,4118.95,REC Registry,Completed
b320c45a-4a47-517c-b93f-9818e4427240,RE-PMT-ADB2023034,9177229d-6655-5ef4-867c-ffc1299c0227,CID-034,2023-09-04,5055.71,ACH,Completed
87940dd1-3efd-5fe2-8fba-f5469f723716,RE-PMT-ADB2023035,a42ffa1a-7b7a-5c17-849b-b258e49a6f16,CID-035,2023-09-11,6086.81,Wire,Completed
b23f2709-b313-57bb-9857-c6a8552c8338,RE-PMT-ADB2023036,f4a34bc1-e5c7-5383-bf00-c55ee9772b5a,CID-036,2023-09-18,7084.12,ACH,Completed
c83877e7-0fe0-552d-8cb1-5b3904ae0ba7,RE-PMT-ADB2023037,bb8448b9-1d39-5d8a-b111-7ffacae69e72,CID-037,2023-09-25,3134.42,Wire,Completed
c47a68bd-5db5-5ed9-8652-96724c8e3b60,RE-PMT-ADB2023038,110f2b87-41e9-5870-9cd8-3ac1d8896186,CID-038,2023-10-02,4013.12,REC Registry,Completed
3ef45805-56e5-5576-86df-42b9b39d55aa,RE-PMT-ADB2023039,6217c2cd-dd60-538e-9a38-741f59ab356f,CID-039,2023-10-09,4986.16,ACH,Completed
d0f4ff9c-d886-5de9-a439-c26a9b8a27e4,RE-PMT-ADB2023040,46708b7c-f779-5daa-b3ec-24ff5f2b29a7,CID-040,2023-10-16,5130.13,Wire,Completed
6dd9366c-1ae6-5aed-a74a-093c977bee4c,RE-PMT-ADB2023041,5cad34be-f13f-5a16-80c9-c17541e850b4,CID-041,2023-10-23,6114.64,ACH,Completed
4cb8bfe5-c6f3-5c1f-9bfb-14322fe86105,RE-PMT-ADB2023042,1425b942-56d5-5447-83d2-93db514e829d,CID-042,2023-10-30,7050.98,Wire,Completed
cff39efc-0267-5cbe-ae22-df8e8a75bf8d,RE-PMT-ADB2023043,d6c8c8c1-c77e-5b69-9a85-e4283edfee09,CID-043,2023-11-06,8323.51,REC Registry,Completed
f4a86886-42e7-502a-89af-cc83d4033121,RE-PMT-ADB2023044,68cf126e-5693-5e69-82b0-8d38cfa07c40,CID-044,2023-11-13,4068.23,ACH,Completed
05e970c1-0791-520b-8ce6-3c1188f40f90,RE-PMT-ADB2023045,77921457-1bdc-5aef-8cbe-f78d4b3cc94d,CID-045,2023-11-20,4932.81,Wire,Completed
4b319ce8-682b-537a-8ef6-bbdc8ec593a2,RE-PMT-ADB2023046,75653e39-04bd-5da3-ba85-aa2e62fcdc35,CID-046,2023-11-27,5877.35,ACH,Completed
a0244a84-46db-5a63-90b1-1f1c6ef0516d,RE-PMT-ADB2023047,11a34b43-c8c2-5eda-902b-3290798bee02,CID-047,2023-12-04,2781.34,Wire,Completed
de2fa9ea-6dc9-5322-9c50-1ba098be036c,RE-PMT-ADB2023048,362ce70c-9434-5858-ad32-88b29c936ee8,CID-048,2023-12-11,3388.65,REC Registry,Completed
e523c5d5-92c6-56e9-8bc8-46dc36f139b1,RE-PMT-ADB2023049,4c3fe5e8-5b5d-51c4-b050-2932f87d9961,CID-049,2023-12-18,4332.16,ACH,Completed
d1117ed2-529b-56f9-98e0-589acb08bc40,RE-PMT-ADB2023050,94f9e784-47b3-5c26-8377-0546296cd6a6,CID-050,2023-12-25,5227.50,Wire,Completed
ac09a73f-11af-5214-bb0a-186f676acf1c,RE-PMT-ADB2024001,1077e9c9-3419-539d-ac9a-672d38595cda,CID-001,2024-01-16,2536.88,ACH,Completed
7d177234-6a78-5bdb-9f7c-db6ef19c53a3,RE-PMT-ADB2024002,fece17ca-efbc-5aa5-8165-32a601bd46ea,CID-002,2024-01-23,3220.04,Wire,Completed
f48bbe30-8717-59e4-a06a-7bd147774b05,RE-PMT-ADB2024003,87f8c085-5ba8-50eb-90f1-236ef892049e,CID-003,2024-01-30,3983.15,REC Registry,Completed
d7e481a4-db0d-546e-902e-b403cf325814,RE-PMT-ADB2024004,0f9c1b6a-093b-5b4f-ae05-367eac239634,CID-004,2024-02-06,4698.09,ACH,Completed
a2f0d00a-c9e6-56ec-9c2b-f9130408849b,RE-PMT-ADB2024005,a4a5233f-fd42-520e-82ec-3b86b08b65be,CID-005,2024-02-13,5749.23,Wire,Completed
0389b16b-7303-50b2-9013-e230a7f8da1a,RE-PMT-ADB2024006,0c5a2315-2bb3-5782-8767-32aeb94a9dac,CID-006,2024-02-20,6752.19,ACH,Completed
fd92541f-c2f5-5ddd-9c61-f8d217c23be0,RE-PMT-ADB2024007,50a3056d-1bd8-561e-9dd3-0772a37040c4,CID-007,2024-02-27,7835.10,Wire,Completed
22233d7f-1c1a-5d58-ac64-da86ca604ab1,RE-PMT-ADB2024008,2095b792-ed1c-5de2-a866-50b23ccdf49f,CID-008,2024-03-05,8997.96,REC Registry,Completed
cbe5b9d3-ae21-5c69-a3ed-c4654daeb6a9,RE-PMT-ADB2024009,7f0cbb09-27b5-5b43-a30f-c4e977a07049,CID-009,2024-03-12,3906.28,ACH,Completed
564f1a3f-5526-57d1-b31c-923cc631ab47,RE-PMT-ADB2024010,7f8a6932-951b-51d4-9d57-9aca8d1c931a,CID-010,2024-03-19,4731.91,Wire,Completed
f95cccef-40b0-50ca-bae4-21e7f3164661,RE-PMT-ADB2024011,9fdbe685-e0a6-50b5-8f23-07c4318df240,CID-011,2024-03-26,2511.25,ACH,Completed
7ccb7421-bc97-51ad-856b-8fc7433ed8f9,RE-PMT-ADB2024012,d8c868b9-5d43-521f-9f40-2aa1693c7069,CID-012,2024-04-02,3185.19,Wire,Completed
4af4e4cc-c77e-5a05-8266-e7f093fba0dd,RE-PMT-ADB2024013,6366fed9-ac1a-53f3-86e5-0601e7d1a0cf,CID-013,2024-04-09,3939.08,REC Registry,Completed
9685d6d2-b71f-5306-b413-24c80880315e,RE-PMT-ADB2024014,f51f6f17-74b9-563e-925f-d9b1929a081a,CID-014,2024-04-16,4772.91,ACH,Completed
51f1665c-492f-58a2-bf0b-845b560c97f3,RE-PMT-ADB2024015,c799276b-c02e-5350-9226-eade2fbc278a,CID-015,2024-04-23,5686.70,Wire,Completed
4d39cd6c-c02b-5e86-b4e7-ed9e97190d0a,RE-PMT-ADB2024016,34fd1f09-ab03-55e8-a945-a515742113c5,CID-016,2024-04-30,6552.31,ACH,Completed
7c032b3a-b7d4-57e9-b4d8-53d51e8b0430,RE-PMT-ADB2024017,45cb2e75-3166-54e9-8530-558c76d99c99,CID-017,2024-05-07,7754.13,Wire,Completed
c620e1b3-92ad-54ca-ae70-dea725e780da,RE-PMT-ADB2024018,48b97e23-99b1-5117-93f3-c689f7196f66,CID-018,2024-05-14,3311.26,REC Registry,Completed
cf78807f-cc7e-5914-abeb-ea27bca8db57,RE-PMT-ADB2024019,79c7ac40-7eb0-58c3-95d1-ab0b59395826,CID-019,2024-05-21,4175.85,ACH,Completed
56e25cd1-d38f-5d34-ae0b-d9c4c34884e1,RE-PMT-ADB2024020,05abbe3c-6caa-5d42-9083-ec848b3eb783,CID-020,2024-05-28,5120.39,Wire,Completed
63ea3bad-2ad6-5d49-b1be-20f5c9e83ce9,RE-PMT-ADB2024021,1abbf747-3cb9-55fa-a29e-7e7c8569bc32,CID-021,2024-06-04,6144.88,ACH,Completed
36b0c9d9-619b-5194-8d31-956697612671,RE-PMT-ADB2024022,6245fd47-5223-5812-99f6-a2558566b7d9,CID-022,2024-06-11,3516.70,Wire,Completed
73e78b9e-16d7-5ccf-8f1a-0b4cfdeacc7d,RE-PMT-ADB2024023,462b04cf-e39a-5104-bad5-75932ca4c58f,CID-023,2024-06-18,4523.53,REC Registry,Completed
354a1ad7-5c23-5940-ba34-9c42e74890e6,RE-PMT-ADB2024024,3188e1fd-752a-5b5b-9dbd-b2c795561dce,CID-024,2024-06-25,5496.57,ACH,Completed
05757eac-209f-515d-b3c1-ae9b7acd5c45,RE-PMT-ADB2024025,a4e565ee-c465-5ae8-8581-f0d30c6a0a84,CID-025,2024-07-02,6563.96,Wire,Completed
0f32bbba-0019-50b7-8c6e-ce4cf5100868,RE-PMT-ADB2024026,de55a581-466e-5ee1-80b9-bf64f5951336,CID-026,2024-07-09,7725.68,ACH,Completed
a50139b9-30ff-523a-a9ab-8057de2dd276,RE-PMT-ADB2024027,abbe50b2-02f2-580c-932d-2b369750a0da,CID-027,2024-07-16,8981.75,Wire,Completed
13b51219-e903-5b9b-b3c7-dc616de07722,RE-PMT-ADB2024028,31f810a1-2f6a-5659-8c07-847132961032,CID-028,2024-07-23,4035.58,REC Registry,Completed
7ef3cd15-bcde-5ec9-b134-0af721ee1d41,RE-PMT-ADB2024029,a22977cc-8a37-5445-aaad-19f56d289479,CID-029,2024-07-30,5173.03,ACH,Completed
ff298339-db09-56c2-aa1c-4397beabbb9e,RE-PMT-ADB2024030,ef2ce5fc-01a1-5381-8dd3-6ab28c2b6c5d,CID-030,2024-08-06,6276.70,Wire,Completed
b78995e9-fe88-5ad1-926f-f4c363bbdf3a,RE-PMT-ADB2024031,c04c84b0-a96f-5b93-94f1-9cccc606eeb1,CID-031,2024-08-13,7474.71,ACH,Completed
80b5b627-dbea-5c25-b162-1c9e2381f981,RE-PMT-ADB2024032,d1d891fc-f6a0-59b8-9f13-6cab4f5a3e87,CID-032,2024-08-20,8767.06,Wire,Completed
5640bb08-6d67-5857-8ced-b7867ac45a76,RE-PMT-ADB2024033,bfaaa564-f41a-5332-9d38-d55e782d136b,CID-033,2024-08-27,4326.38,REC Registry,Completed
62fdd3bd-f770-5e1e-8fa5-10642d87e028,RE-PMT-ADB2024034,53d19052-fbc6-54cc-add1-fc58c8b0ce8a,CID-034,2024-09-03,5160.41,ACH,Completed
259fa288-a951-5571-b658-b54cb7da2479,RE-PMT-ADB2024035,8edd529e-e381-5b46-8c63-ac83d41c69c1,CID-035,2024-09-10,6345.04,Wire,Completed
07ecdc1c-06a2-5796-b129-d28af6b21a6d,RE-PMT-ADB2024036,b941ffba-0a02-57b7-a764-5d9792b62b3d,CID-036,2024-09-17,7495.88,ACH,Completed
5c69db1e-29c0-5002-ac86-d6168f3816f7,RE-PMT-ADB2024037,5423c2dd-6ecd-5f4a-aa42-045a669b3fe0,CID-037,2024-09-24,3443.45,Wire,Completed
1b7502e7-55e6-553e-9c36-3dd7e969f35c,RE-PMT-ADB2024038,f34fc910-d4b0-53a7-b42c-849fdf32bb36,CID-038,2024-10-01,4347.55,REC Registry,Completed
4d7e287d-eed6-5c27-b1ed-6e38ca27b510,RE-PMT-ADB2024039,d6e2d067-42b9-52fe-9a26-836da7fe18b0,CID-039,2024-10-08,5345.99,ACH,Completed
ec05fc4c-c6a8-52a6-b29a-ab36c6ce9b92,RE-PMT-ADB2024040,812bcb81-0a05-54a9-881c-d1fd006ea73e,CID-040,2024-10-15,5328.46,Wire,Completed
8e79e5ca-5339-592b-a7cf-fb479015ac1f,RE-PMT-ADB2024041,a17787e4-e8c8-5ef9-9084-75a11a964712,CID-041,2024-10-22,6462.63,ACH,Completed
906a1e87-7cb7-5a1c-8c14-298b8ff1dafa,RE-PMT-ADB2024042,4401fe13-9383-509c-a850-ec7cb12a3914,CID-042,2024-10-29,7548.61,Wire,Completed
33275c76-9d0b-5b8a-9b26-ee0fc3744108,RE-PMT-ADB2024043,e7e94de3-2688-5266-ac7c-932eb914d26c,CID-043,2024-11-05,8714.55,REC Registry,Completed
84084eac-8d7f-5c85-80b5-cb9d00233974,RE-PMT-ADB2024044,1503a1e7-47f6-5f59-9421-38f3217debee,CID-044,2024-11-12,4244.01,ACH,Completed
0acc2eaf-d3aa-58f1-95f8-29b895c631d6,RE-PMT-ADB2024045,7fc6baa3-bf90-51bd-a845-8900f6333e51,CID-045,2024-11-19,5130.13,Wire,Completed
c011d0d1-bd4f-5469-b1af-b34f96e51ef7,RE-PMT-ADB2024046,e508d1c4-4b67-5528-9046-f19d25e71f65,CID-046,2024-11-26,2216.56,ACH,Completed
608c6274-e31e-54c0-b530-91db4eab375c,RE-PMT-ADB2024047,8d8062c9-972c-55a5-83c9-76829b2554dc,CID-047,2024-12-03,3021.70,Wire,Completed
6b2ce9af-e752-5c62-9e95-43b911f63f09,RE-PMT-ADB2024048,26c6d41b-8ab8-594a-b1c9-ca6edbe2733b,CID-048,2024-12-10,3778.66,REC Registry,Completed
d138eb03-eabe-5cd2-ad62-3d1a0dc5843d,RE-PMT-ADB2024049,29cf475d-0bd1-5d6d-842b-c0f0336756e7,CID-049,2024-12-17,4615.58,ACH,Completed
7c74f6a4-a677-5469-9441-15f6bd53f843,RE-PMT-ADB2024050,882663c8-bc66-5a62-937b-9f6ecbaa4fb6,CID-050,2024-12-24,5532.44,Wire,Completed
6c4fe8ae-b302-59ca-a70b-6d83fbe5a73f,RE-PMT-ADB2025001,ce4a876d-21d9-5752-a9f8-8cff4c9d0794,CID-001,2025-01-16,2734.19,ACH,Completed
89237e48-af84-5cd5-86d6-2cc2a223c230,RE-PMT-ADB2025002,4f99dfa1-3368-50f7-8145-4bd39a60e925,CID-002,2025-01-23,3310.75,Wire,Completed
52af23ee-4daa-552d-860c-6b458c9e2771,RE-PMT-ADB2025003,838b792f-3111-55b4-b4ef-20428fc7c606,CID-003,2025-01-30,4223.51,REC Registry,Completed
e5bb8fef-b572-5703-b595-d8a613018733,RE-PMT-ADB2025004,1236fd0c-36ee-5008-8ae5-7ebf97ef0960,CID-004,2025-02-06,5088.10,ACH,Completed
d7d806e3-8f55-5617-8027-c3acc0b9d338,RE-PMT-ADB2025005,26718a6b-c451-5064-b505-070bbe116626,CID-005,2025-02-13,6032.64,Wire,Completed
8d6bdc3a-4574-5170-9418-a43507c56bd9,RE-PMT-ADB2025006,4c786fc0-b0d5-579c-9e79-4d957b97bf2a,CID-006,2025-02-20,7057.13,ACH,Completed
aefcd121-d8ad-5aa8-867a-387b70e8f777,RE-PMT-ADB2025007,e8e30d3e-0ee4-5ed9-840b-ffad4644634d,CID-007,2025-02-27,8161.56,Wire,Completed
c15e06bb-9cf5-5a2e-b64b-e49490d783b6,RE-PMT-ADB2025008,6dcac2ba-0806-57fe-8ac1-88ac19475eac,CID-008,2025-03-06,9217.83,REC Registry,Completed
e2778aad-fbd5-5b87-8bca-769a613725be,RE-PMT-ADB2025009,6ae57e3d-fd1a-5a01-b870-73c95f527f23,CID-009,2025-03-13,4275.79,ACH,Completed
4e1b8a1a-ebe5-51ec-9f79-d3a43e3d9815,RE-PMT-ADB2025010,f2be31a3-5094-5408-a121-1fcf0f8adf7b,CID-010,2025-03-20,5251.08,Wire,Completed
fd44e59a-6dad-56bc-b0b9-5a5d69ef6d00,RE-PMT-ADB2025011,5394e649-9eb7-55a8-8939-0e5a219ecc10,CID-011,2025-03-27,2687.04,ACH,Completed
baa1fde0-b314-525b-a648-66503573be1e,RE-PMT-ADB2025012,b65e34d9-9a33-5607-b3d5-19691c68e9b9,CID-012,2025-04-03,3382.50,Wire,Completed
44ac432a-f176-5a8b-9984-74f1f04622cb,RE-PMT-ADB2025013,790b0262-b6ba-572b-971d-122987756778,CID-013,2025-04-10,4157.91,REC Registry,Completed
5f07f353-469c-57e5-ab5a-977983d432a3,RE-PMT-ADB2025014,24025b1e-0984-5f53-9e1d-363bbc3ea0f0,CID-014,2025-04-17,4885.15,ACH,Completed
4500f2a1-7c5b-553b-af4a-5175beef1be3,RE-PMT-ADB2025015,7ec3fc7c-9772-588b-81b6-97f437df2598,CID-015,2025-04-24,5948.59,Wire,Completed
ab7b06a7-8e87-5bb6-b44b-ef00d5387f12,RE-PMT-ADB2025016,0b099df5-0de2-5257-b1c1-88f3626e9c3d,CID-016,2025-05-01,6963.85,ACH,Completed
715c0e7a-f4b3-5390-b9e0-3a4f4eaf9a10,RE-PMT-ADB2025017,90737366-03cf-55ca-8a51-2126434f7a45,CID-017,2025-05-08,8059.06,Wire,Completed
7e7358aa-345b-5b86-b20b-1e3f84486b58,RE-PMT-ADB2025018,ae53af2a-3153-5b32-ae3e-40a8ce483cb1,CID-018,2025-05-15,3637.73,REC Registry,Completed
5faf8d65-7450-5c92-983d-1b587b840710,RE-PMT-ADB2025019,364c3fce-7cad-5b1b-837b-0ba4dcb3e012,CID-019,2025-05-22,4523.84,ACH,Completed
a65e9fef-feeb-56a9-ab04-cee79f3aec87,RE-PMT-ADB2025020,20f19d84-a1ed-5995-90e5-42ba9b5514cc,CID-020,2025-05-29,5361.78,Wire,Completed
b2835e2c-fd29-5b65-a0e2-ad3495cdc588,RE-PMT-ADB2025021,55ca6176-298b-546f-b394-8055e750a31b,CID-021,2025-06-05,6535.91,ACH,Completed
c7fb0037-5e7e-5c3a-bd34-0ad71f485494,RE-PMT-ADB2025022,21f05cad-6fda-53a9-96ab-2b4ec81876ea,CID-022,2025-06-12,3852.26,Wire,Completed
0090b959-a420-52ca-a43c-8931e89d9760,RE-PMT-ADB2025023,d2d6494d-4685-53c2-b3cb-d69228f654ec,CID-023,2025-06-19,4756.36,REC Registry,Completed
38016239-2825-5bde-b5a4-35a475f387ea,RE-PMT-ADB2025024,ee8943da-1dc1-5a65-a6e1-0f2d3cde39a5,CID-024,2025-06-26,5754.80,ACH,Completed
c0230913-66d3-5148-a501-de02696f2490,RE-PMT-ADB2025025,898edf26-0352-5bdf-b3cc-f236b64771b2,CID-025,2025-07-03,6847.58,Wire,Completed
c552419c-f2c6-5292-991a-60a9fcd89797,RE-PMT-ADB2025026,447e9dcd-d3f3-56cd-bc96-74c4530b9fdc,CID-026,2025-07-10,7906.58,ACH,Completed
e80a19d2-9bdb-560e-aa22-98ec4a22723f,RE-PMT-ADB2025027,89abe93e-4373-52b1-bb12-a37211d68ece,CID-027,2025-07-17,3583.14,Wire,Completed
dd74ea56-61d0-57e1-ac06-9553fb2d687a,RE-PMT-ADB2025028,4dceb329-d05d-528c-ac90-9dfc8eebc425,CID-028,2025-07-24,4523.53,REC Registry,Completed
f97ba1d2-825f-5d95-8961-82b83f6029a8,RE-PMT-ADB2025029,cc0e6829-be03-576f-8389-b6cd6f3412e4,CID-029,2025-07-31,5558.26,ACH,Completed
77e0a4fe-c18f-54d5-b233-2485356d35fc,RE-PMT-ADB2025030,7f02831e-4467-5d1d-bc27-05a94de4e2cd,CID-030,2025-08-07,6687.33,Wire,Completed
3cb95443-e919-5258-987d-b9dcbfc84389,RE-PMT-ADB2025031,55daef9e-763c-5798-b3cb-f3666534e2ac,CID-031,2025-08-14,7910.73,ACH,Completed
5aa11fb5-924c-5a1d-ac2f-c7f266b08bf1,RE-PMT-ADB2025032,6a0c0ab2-2777-5b68-aff4-44773ed8ea32,CID-032,2025-08-21,9100.36,Wire,Completed
4e2e50a4-5c2c-5eb2-89c5-7124deee6c2c,RE-PMT-ADB2025033,f9f64b19-8100-5d99-9ed9-f8b5bcbd4869,CID-033,2025-08-28,4533.81,REC Registry,Completed
3bac6370-7ac7-5fd2-b7d0-02c1e3cb0a5f,RE-PMT-ADB2025034,e620a97f-9f43-5ffd-bb09-ec2df6fc638d,CID-034,2025-09-04,5521.37,ACH,Completed
ec484e50-f7eb-5a01-b617-abacdfdb38fe,RE-PMT-ADB2025035,bb76622b-3b34-5a59-8e01-d33f343ce392,CID-035,2025-09-11,6603.27,Wire,Completed
707e725b-8dc4-5f1c-b05e-11676b680f55,RE-PMT-ADB2025036,700da530-4989-50e0-801c-8a2f7caf12fb,CID-036,2025-09-18,2917.31,ACH,Completed
05b74335-dfc9-5314-81ff-d7d5f8b1583c,RE-PMT-ADB2025037,322e4ea1-f13a-5af6-9c1f-d442aef8d192,CID-037,2025-09-25,3752.47,Wire,Completed
9a11378a-9cf7-5341-a85b-23d7bb2f4b2b,RE-PMT-ADB2025038,a6e741df-e27e-5722-b0da-0a570c3ee99a,CID-038,2025-10-02,4553.85,REC Registry,Completed
f366539c-d9ea-533d-a90d-c4195ac6978c,RE-PMT-ADB2025039,ac343e1e-27f3-5800-8a82-c933477992a4,CID-039,2025-10-09,5705.82,ACH,Completed
b5ed21ad-9cff-5abd-adb6-81b9a0165cde,RE-PMT-ADB2025040,d3f7127a-09c7-5cdf-a182-fd05b04d1ebb,CID-040,2025-10-16,5783.05,Wire,Completed
6dcad9e6-176d-5210-bb58-a7339e4c646d,RE-PMT-ADB2025041,e774401d-0517-5f36-8ee4-c0e40ff81611,CID-041,2025-10-23,6810.61,ACH,Completed
c3613a8e-6d88-5a29-a6b1-2fff6d567c44,RE-PMT-ADB2025042,c3119bd5-61c3-5468-abc3-9a1e2081ddf4,CID-042,2025-10-30,7918.13,Wire,Completed
ff3f45d3-b4d1-5dc1-b7f8-8740657abf98,RE-PMT-ADB2025043,596f9b02-639d-5353-9158-dc23d664167d,CID-043,2025-11-06,9105.59,REC Registry,Completed
611ea90d-b919-5e09-9b0d-526fed8c2c85,RE-PMT-ADB2025044,ca187015-9e9f-5588-bc5f-5bc78d3487d4,CID-044,2025-11-13,4291.68,ACH,Completed
8c8a3b3e-436f-58e2-9a6a-17c1867bec81,RE-PMT-ADB2025045,cac9cccd-081f-5aac-bf7b-51919195880e,CID-045,2025-11-20,5327.44,Wire,Completed
3969fa03-2958-5e34-82fe-b6bb1bdb2be9,RE-PMT-ADB2025046,f8ecd5b1-8d35-5d38-b3cb-d0d25724b070,CID-046,2025-11-27,2563.53,ACH,Completed
32b68d97-5b36-51ef-9f63-5c6e04be99d4,RE-PMT-ADB2025047,4bdbf574-8cc9-5f1b-b6cf-5f00eb86dc61,CID-047,2025-12-04,3262.06,Wire,Completed
