OrderId,SalesChannelId,OrderNumber,CustomerId,CustomerAccountId,OrderDate,OrderStatus,SubTotal,TaxAmount,OrderTotal,PaymentMethod,IsoCurrencyCode,CreatedBy
e34ffba4-abf2-48dc-a186-81e85d2d607d,Fabric,F100017,CID-005,CA-0009,2022-06-30,Cancelled,7488.19,374.41,7862.6,MC,USD,SampleGen
ca714c08-e8e3-448f-b640-99566c7b59c2,Fabric,F100018,CID-006,CA-0011,2025-06-02,Completed,5818.9,290.94,6109.84,PayPal,USD,SampleGen
126574e9-0dc6-4be1-9c21-8371dd07b67b,Fabric,F100019,CID-006,CA-0011,2022-06-25,Completed,373.73,18.68,392.41,Discover,USD,SampleGen
b218fa8f-5d37-4a46-8876-2b6768922ab9,Fabric,F100020,CID-006,CA-0011,2019-05-18,Completed,14044.32,702.21,14746.53,PayPal,USD,SampleGen
1bbaf494-a688-49da-adab-0f7a163d536a,Fabric,F100021,CID-006,CA-0011,2024-06-24,Completed,2145.28,107.27,2252.55,PayPal,USD,SampleGen
17af6d59-d2ea-465b-b08d-3b30e0655530,Fabric,F100022,CID-006,CA-0011,2019-02-20,Pending,19698.9,984.95,20683.85,PayPal,USD,SampleGen
e0ca3fbd-ae4d-4bf6-b2e5-5e37d66902ba,Fabric,F100023,CID-006,CA-0011,2019-07-18,Completed,119.47,5.97,125.44,Discover,USD,SampleGen
44367098-3af2-429b-84e6-06bb002cd518,Fabric,F100024,CID-006,CA-0011,2020-11-07,Completed,7394.93,369.74,7764.67,MC,USD,SampleGen
207f95f0-335b-4137-9daf-abcf832ff7b0,Fabric,F100025,CID-006,CA-0011,2019-01-16,Completed,108.16,5.41,113.57,MC,USD,SampleGen
2bd5f85e-aab5-4b00-90fb-6e4b01d99a13,Fabric,F100026,CID-006,CA-0011,2024-10-16,Completed,1204.89,60.24,1265.13,PayPal,USD,SampleGen
23c4e53f-715e-4e56-914c-4076e1f55f39,Fabric,F100027,CID-007,CA-0013,2020-01-02,Completed,245.42,12.27,257.69,Discover,USD,SampleGen
66ac9669-6492-46ee-90a4-7f6aa179c31f,Fabric,F100028,CID-008,CA-0014,2019-08-27,Completed,12323.3,616.16,12939.46,MC,USD,SampleGen
e45b44de-d4e0-4ae9-800f-108bf3978189,Fabric,F100029,CID-008,CA-0014,2024-03-21,Completed,6895.79,344.78,7240.57,Discover,USD,SampleGen
37538ad3-def8-4edd-b3b2-3cd846df565e,Fabric,F100030,CID-008,CA-0014,2022-12-01,Completed,11158.94,557.96,11716.9,MC,USD,SampleGen
ec9b3098-e113-427f-841b-8141d6f818eb,Fabric,F100031,CID-009,CA-0016,2019-10-03,Completed,4852.69,242.64,5095.33,VISA,USD,SampleGen
61cf767c-f9ae-4e9b-aa9a-36daab6d9be0,Fabric,F100032,CID-010,CA-0018,2020-09-11,Completed,783.36,39.16,822.52,PayPal,USD,SampleGen
e2f04d2b-c2d7-4f81-83a7-618e9394f378,Fabric,F100033,CID-010,CA-0018,2019-02-17,Cancelled,5581.36,279.06,5860.42,VISA,USD,SampleGen
d2f7fb2f-72a4-4f45-8f39-470604ca0069,Fabric,F100034,CID-010,CA-0018,2023-12-28,Completed,898.28,44.91,943.19,VISA,USD,SampleGen
bb612b6c-4713-4a1b-acc8-a9b0e1848099,Fabric,F100035,CID-010,CA-0018,2021-09-05,Completed,5761.17,288.07,6049.24,MC,USD,SampleGen
a9382d69-6c6c-439f-a51d-954e997c9aa1,Fabric,F100036,CID-010,CA-0018,2022-04-20,Completed,3755.13,187.75,3942.88,MC,USD,SampleGen
f2956e57-6f11-41b5-9e24-cb7007ce9509,Fabric,F100037,CID-010,CA-0018,2020-12-26,Pending,5525.97,276.3,5802.27,Discover,USD,SampleGen
67f7ca98-c6a2-4cd0-883f-a074abf34922,Fabric,F100038,CID-010,CA-0018,2022-11-26,Completed,9204.32,460.22,9664.54,PayPal,USD,SampleGen
b2fa8ed2-8027-4956-85c3-44e468d88c2a,Fabric,F100039,CID-010,CA-0018,2022-06-29,Completed,2115.0,105.75,2220.75,Discover,USD,SampleGen
a5783768-8031-401b-a54f-b3f34103de9a,Fabric,F100040,CID-011,CA-0020,2024-05-12,Completed,13160.22,658.01,13818.23,VISA,USD,SampleGen
8baf7eeb-4f52-410e-b475-bcad9fb3e4f6,Fabric,F100041,CID-011,CA-0020,2025-01-09,Completed,16930.02,846.5,17776.52,VISA,USD,SampleGen
987b0db9-8d87-47ec-9061-dfd3cd05f0fd,Fabric,F100042,CID-012,CA-0022,2021-06-06,Completed,1851.81,92.6,1944.41,VISA,USD,SampleGen
5ec4c78e-c562-48d8-9034-57307eb75d48,Fabric,F100043,CID-013,CA-0024,2020-01-24,Completed,4350.81,217.55,4568.36,Discover,USD,SampleGen
02e7d5b8-389b-4fa5-a0fb-767da4861c26,Fabric,F100044,CID-013,CA-0024,2020-11-11,Completed,5073.0,253.65,5326.65,Discover,USD,SampleGen
0e7f92dd-7bc5-4037-bbe5-d35026bfb321,Fabric,F100045,CID-013,CA-0024,2025-06-24,Completed,6707.8,335.39,7043.19,Discover,USD,SampleGen
f4905e0a-5406-47e3-9cb8-49435ea432ce,Fabric,F100046,CID-013,CA-0024,2022-04-10,Completed,4709.35,235.46,4944.81,MC,USD,SampleGen
557507ba-479e-4507-aa38-86232eb19b8d,Fabric,F100047,CID-014,CA-0026,2023-02-14,Completed,116.54,5.83,122.37,VISA,USD,SampleGen
20c1f0a5-1de7-46fc-ad08-3fc6f2690236,Fabric,F100048,CID-014,CA-0026,2021-04-28,Completed,20476.52,1023.82,21500.34,VISA,USD,SampleGen
ae6bb0c2-2722-41c3-a6ea-b91675c6c29d,Fabric,F100049,CID-015,CA-0028,2021-05-31,Pending,1337.19,66.86,1404.05,VISA,USD,SampleGen
a0ed5c8b-25ab-4104-b762-e94ef29a41d1,Fabric,F100050,CID-015,CA-0028,2020-01-01,Completed,2440.47,122.03,2562.5,VISA,USD,SampleGen
edab4608-8cb5-44de-9cfa-74104bbd29f0,Fabric,F100051,CID-016,CA-0030,2020-10-19,Completed,2498.59,124.94,2623.53,MC,USD,SampleGen
86aaaf4d-3131-48d6-9939-f7768ebf3854,Fabric,F100052,CID-016,CA-0030,2022-10-21,Completed,4329.27,216.47,4545.74,Discover,USD,SampleGen
8db0774b-ef9d-4466-9095-69361db316ef,Fabric,F100053,CID-017,CA-0032,2019-09-01,Completed,21126.18,1056.32,22182.5,MC,USD,SampleGen
7cd97022-3a1b-4dc4-89bc-595538e2f26c,Fabric,F100054,CID-017,CA-0032,2020-09-29,Completed,706.22,35.31,741.53,Discover,USD,SampleGen
a24565ac-f7ed-4295-bfce-82cf3c429469,Fabric,F100055,CID-017,CA-0032,2025-06-21,Completed,9173.67,458.69,9632.36,Discover,USD,SampleGen
1aab3d42-f1ad-4d33-ac45-c2843a6ca63d,Fabric,F100056,CID-017,CA-0032,2025-02-17,Completed,321.37,16.07,337.44,Discover,USD,SampleGen
3979cc50-d7ea-44cd-bb33-2274343c9947,Fabric,F100057,CID-017,CA-0032,2025-02-15,Completed,966.85,48.34,1015.19,VISA,USD,SampleGen
561b1be0-6709-418f-93a2-17b485660f4d,Fabric,F100058,CID-017,CA-0032,2021-10-12,Completed,2757.99,137.91,2895.9,PayPal,USD,SampleGen
35ab49e3-22e5-4e43-89e3-7d3d93f3ffcc,Fabric,F100059,CID-017,CA-0032,2025-01-12,Pending,3881.37,194.07,4075.44,VISA,USD,SampleGen
c6ff1b12-fb80-4bf1-ad5b-9cf632cad19a,Fabric,F100060,CID-017,CA-0032,2023-10-02,Completed,13529.61,676.48,14206.09,MC,USD,SampleGen
3230d058-a209-4bb2-8ad1-a7955c40b661,Fabric,F100061,CID-017,CA-0032,2022-04-09,Completed,12306.41,615.33,12921.74,Discover,USD,SampleGen
43305ed2-0e8f-4315-ba0f-ac8a6ffcfad9,Fabric,F100062,CID-018,CA-0034,2024-12-27,Pending,302.05,15.1,317.15,Discover,USD,SampleGen
fe76f2d3-c8f5-42da-9817-1b7bdd57574a,Fabric,F100063,CID-018,CA-0034,2025-05-08,Completed,78.56,3.93,82.49,MC,USD,SampleGen
14451204-9562-4b5b-8886-e7354130de5c,Fabric,F100064,CID-018,CA-0034,2025-06-13,Completed,11172.38,558.62,11731.0,VISA,USD,SampleGen
2dbacf54-b12c-49da-aeac-2b670e8a5bca,Fabric,F100065,CID-019,CA-0035,2020-01-04,Completed,8388.04,419.4,8807.44,PayPal,USD,SampleGen
8be68559-0b78-4b03-8c24-eb7fc09b6ca3,Fabric,F100066,CID-019,CA-0035,2021-05-03,Completed,2077.09,103.85,2180.94,Discover,USD,SampleGen
64bfc956-3f19-4c84-bf2b-9a23a46a4239,Fabric,F100067,CID-019,CA-0035,2023-08-24,Completed,2182.9,109.15,2292.05,PayPal,USD,SampleGen
85aabb9e-0d31-4594-b743-6915874a6ad5,Fabric,F100068,CID-019,CA-0035,2024-05-11,Completed,2280.32,114.02,2394.34,MC,USD,SampleGen
b5cbb56c-45d0-4e93-9758-ffd2be99b7f3,Fabric,F100069,CID-019,CA-0035,2020-04-30,Pending,11016.89,550.85,11567.74,Discover,USD,SampleGen
19c5283c-a9cb-47d1-bc24-c3ed700299a1,Fabric,F100070,CID-019,CA-0035,2022-03-06,Completed,3958.72,197.94,4156.66,Discover,USD,SampleGen
7b441f46-860f-478a-98a3-59bb1e257bad,Fabric,F100071,CID-019,CA-0035,2025-05-05,Completed,2550.33,127.52,2677.85,VISA,USD,SampleGen
78bacc20-63d0-4160-919c-3a299eac92c6,Fabric,F100072,CID-020,CA-0036,2019-09-09,Completed,8323.37,416.17,8739.54,VISA,USD,SampleGen
3cfe4e85-0170-4ec7-abff-666ede4fbf9e,Fabric,F100073,CID-020,CA-0036,2019-01-06,Completed,6073.16,303.66,6376.82,Discover,USD,SampleGen
f640a3e3-1728-4115-ba2f-11ecc3df8eaa,Fabric,F100074,CID-020,CA-0036,2023-08-31,Completed,1176.21,58.81,1235.02,PayPal,USD,SampleGen
5831385d-39f7-4307-bf98-e912969cfc51,Fabric,F100075,CID-020,CA-0036,2020-11-29,Completed,2664.18,133.21,2797.39,Discover,USD,SampleGen
f3bbef84-fc28-4f45-bcf7-21b7d6b99735,Fabric,F100076,CID-020,CA-0036,2019-07-08,Completed,3221.74,161.09,3382.83,PayPal,USD,SampleGen
37ec80f7-6a57-4ffc-8078-d9353f3a3c97,Fabric,F100077,CID-021,CA-0038,2023-10-09,Completed,1593.31,79.67,1672.98,MC,USD,SampleGen
6a35ee35-c0e7-4c66-b7e6-b23472c344fe,Fabric,F100078,CID-021,CA-0038,2020-12-30,Completed,2701.54,135.08,2836.62,MC,USD,SampleGen
e2a301c3-c428-45ff-8e5c-e5cccff35bd1,Fabric,F100079,CID-021,CA-0038,2022-01-30,Completed,12266.24,613.3,12879.54,PayPal,USD,SampleGen
1bd1ae99-5dc4-433a-a9e8-fe2ad6e82065,Fabric,F100080,CID-022,CA-0040,2019-05-03,Completed,1731.39,86.58,1817.97,Discover,USD,SampleGen
3e5af921-962b-4e3a-b486-2d898cc93f21,Fabric,F100081,CID-022,CA-0040,2020-02-05,Completed,2823.6,141.18,2964.78,Discover,USD,SampleGen
1dd95610-306f-434f-b304-bfd0dc579b3e,Fabric,F100082,CID-023,CA-0041,2022-05-27,Completed,15025.7,751.29,15776.99,MC,USD,SampleGen
0f1885b1-3950-426a-8a18-81972a56d118,Fabric,F100083,CID-023,CA-0041,2023-04-23,Completed,22466.92,1123.34,23590.26,VISA,USD,SampleGen
3e5b71c4-67be-48fd-96d5-8c8bf7025b30,Fabric,F100084,CID-023,CA-0041,2024-12-23,Completed,79.84,3.99,83.83,MC,USD,SampleGen
9fa78faf-f1b2-496b-a661-7c8ea87f1c6d,Fabric,F100085,CID-023,CA-0041,2025-06-25,Completed,2964.64,148.23,3112.87,Discover,USD,SampleGen
7d7172d5-9f30-47c0-b90f-fade66a99996,Fabric,F100086,CID-023,CA-0041,2021-10-30,Completed,1367.8,68.4,1436.2,PayPal,USD,SampleGen
5ad5c278-4bf4-4be1-8d95-72b4ba5385e6,Fabric,F100087,CID-023,CA-0041,2021-03-31,Completed,25077.63,1253.88,26331.51,PayPal,USD,SampleGen
fdef1cd0-2515-4962-992d-678558167cfc,Fabric,F100088,CID-023,CA-0041,2021-04-27,Completed,1981.76,99.09,2080.85,Discover,USD,SampleGen
46f7974c-947b-481f-aa5c-1e8b02334477,Fabric,F100089,CID-023,CA-0041,2025-03-13,Completed,112.5,5.62,118.12,PayPal,USD,SampleGen
2c5cf36b-7f08-49c5-87ce-9c6f43a93d19,Fabric,F100090,CID-023,CA-0041,2019-06-04,Completed,18588.26,929.4,19517.66,Discover,USD,SampleGen
e689f92d-79bd-4966-ac7b-8b932651929d,Fabric,F100091,CID-023,CA-0041,2020-02-23,Completed,1108.29,55.42,1163.71,VISA,USD,SampleGen
4ba5baed-1caf-4cc7-bf72-86a5b55e80ee,Fabric,F100092,CID-023,CA-0041,2019-03-24,Completed,2231.67,111.58,2343.25,PayPal,USD,SampleGen
7160465b-aaff-47bf-9ac5-d3f7b9452d51,Fabric,F100093,CID-024,CA-0043,2022-10-05,Completed,3215.98,160.81,3376.79,Discover,USD,SampleGen
c9d6e74b-59ef-4412-8083-6d6030b17a62,Fabric,F100094,CID-024,CA-0043,2025-04-19,Completed,3406.94,170.34,3577.28,MC,USD,SampleGen
28930448-506a-4898-bc23-d297082ad737,Fabric,F100095,CID-024,CA-0043,2021-03-03,Completed,18515.19,925.76,19440.95,MC,USD,SampleGen
f2739083-1ee2-4bdf-884d-4334c73a843a,Fabric,F100096,CID-024,CA-0043,2021-08-30,Completed,3127.24,156.36,3283.6,Discover,USD,SampleGen
277a9e71-1657-4c10-8070-70b8cff6e0a4,Fabric,F100097,CID-024,CA-0043,2023-12-09,Completed,5865.36,293.27,6158.63,MC,USD,SampleGen
c53082d3-1560-4feb-aac3-bb021f504dde,Fabric,F100098,CID-025,CA-0045,2021-12-06,Completed,12182.89,609.14,12792.03,VISA,USD,SampleGen
87e31564-426c-4bf7-955a-d330d7be616a,Fabric,F100099,CID-026,CA-0046,2024-11-22,Completed,24808.98,1240.45,26049.43,MC,USD,SampleGen
533c438d-280b-43e1-8ffb-6d65527adb17,Fabric,F100100,CID-026,CA-0046,2020-10-25,Completed,57.72,2.89,60.61,VISA,USD,SampleGen
90e57eb7-eb11-4b59-b374-75edac191015,Fabric,F100101,CID-026,CA-0046,2022-03-05,Completed,5620.3,281.01,5901.31,MC,USD,SampleGen
56944bc5-7db2-433d-a9df-eb1f7f2a8505,Fabric,F100102,CID-026,CA-0046,2023-07-28,Completed,21115.04,1055.75,22170.79,PayPal,USD,SampleGen
9f9647d6-8288-4606-9be4-cdcbe8cf32d0,Fabric,F100103,CID-026,CA-0046,2022-11-18,Completed,2204.76,110.23,2314.99,PayPal,USD,SampleGen
d22c4342-4b76-472a-9814-c64edb86a031,Fabric,F100104,CID-027,CA-0047,2020-03-19,Completed,311.37,15.57,326.94,VISA,USD,SampleGen
7659e2ba-576d-4716-b72f-f8aec4c81e6b,Fabric,F100105,CID-027,CA-0047,2020-07-27,Completed,3021.53,151.08,3172.61,VISA,USD,SampleGen
7fa25254-c6f9-414b-b34d-e075346aa60c,Fabric,F100106,CID-028,CA-0049,2022-11-17,Completed,1307.27,65.36,1372.63,MC,USD,SampleGen
17d18ce2-9062-49c5-af6a-409842662188,Fabric,F100107,CID-028,CA-0049,2019-01-17,Completed,12435.37,621.77,13057.14,PayPal,USD,SampleGen
c21fd831-0edc-4d23-8a56-add4af84ec57,Fabric,F100108,CID-028,CA-0049,2024-02-28,Completed,6885.92,344.29,7230.21,MC,USD,SampleGen
2a2f6258-3717-4c79-9ce0-be503f6c52d7,Fabric,F100109,CID-028,CA-0049,2025-03-14,Completed,568.09,28.4,596.49,Discover,USD,SampleGen
97c7d231-30f3-4cec-aec1-43dd9bb7ac47,Fabric,F100110,CID-028,CA-0049,2019-09-01,Pending,1610.91,80.54,1691.45,VISA,USD,SampleGen
41558944-748c-4d59-b1f0-a9a4e0e088f6,Fabric,F100111,CID-028,CA-0049,2025-01-20,Completed,5344.52,267.23,5611.75,MC,USD,SampleGen
f7d6f2cb-85b4-4a4b-8c77-4f86ee52983c,Fabric,F100112,CID-029,CA-0050,2024-02-07,Pending,2350.6,117.53,2468.13,MC,USD,SampleGen
b96d7a26-e4c9-475a-bab7-71479cdb39fc,Fabric,F100113,CID-029,CA-0050,2022-09-05,Completed,8820.91,441.05,9261.96,MC,USD,SampleGen
704344fe-6a10-4254-887b-2365f2e0a96e,Fabric,F100114,CID-029,CA-0050,2019-03-16,Completed,14816.65,740.84,15557.49,PayPal,USD,SampleGen
c40474de-656a-4973-8f98-2aa37878e967,Fabric,F100115,CID-029,CA-0050,2020-01-17,Pending,1353.62,67.69,1421.31,MC,USD,SampleGen
e0bb5927-a593-4211-aa30-53b2b09bd147,Fabric,F100116,CID-029,CA-0050,2020-07-29,Completed,841.94,42.09,884.03,MC,USD,SampleGen
9204cc58-0684-48f3-b880-db7fb631b5b0,Fabric,F100117,CID-030,CA-0052,2023-10-17,Completed,393.4,19.67,413.07,Discover,USD,SampleGen
b65a8837-9488-4965-8158-690a61b79af8,Fabric,F100118,CID-030,CA-0052,2020-06-24,Completed,1663.0,83.15,1746.15,Discover,USD,SampleGen
a7d21eb5-ad79-4e72-b1c6-5a600182f479,Fabric,F100119,CID-031,CA-0053,2022-06-03,Completed,395.97,19.8,415.77,MC,USD,SampleGen
a41ff619-68c7-4c8d-a663-efdb07e85455,Fabric,F100120,CID-031,CA-0053,2019-11-06,Completed,8796.97,439.85,9236.82,MC,USD,SampleGen
d0f9d10b-0ff9-4e69-9cf8-397cfeacd59c,Fabric,F100121,CID-032,CA-0054,2021-11-17,Completed,14532.52,726.63,15259.15,PayPal,USD,SampleGen
8ccb0f33-b2c9-4d9b-9af1-e6dde8ee3aa2,Fabric,F100122,CID-032,CA-0054,2024-01-19,Completed,2750.77,137.54,2888.31,PayPal,USD,SampleGen
eaaf9a41-2321-45aa-9e34-a3732dcb1cba,Fabric,F100123,CID-032,CA-0054,2021-09-12,Completed,7569.66,378.49,7948.15,Discover,USD,SampleGen
fde41101-8286-4012-a190-d11f6cb542e1,Fabric,F100124,CID-032,CA-0054,2020-01-21,Completed,8570.43,428.53,8998.96,VISA,USD,SampleGen
aa9eb826-b657-4d28-9b4c-300779cab143,Fabric,F100125,CID-033,CA-0056,2020-03-24,Completed,1225.2,61.26,1286.46,VISA,USD,SampleGen
be8c7bde-9f6a-482e-a1e9-d06a717af1f4,Fabric,F100126,CID-033,CA-0056,2020-11-08,Pending,1875.01,93.75,1968.76,Discover,USD,SampleGen
3d497387-3d83-42cd-8272-39efa1d71ebf,Fabric,F100127,CID-034,CA-0058,2022-12-16,Completed,1750.5,87.52,1838.02,VISA,USD,SampleGen
50af885c-b6cd-4733-8390-071f8248d45a,Fabric,F100128,CID-035,CA-0060,2020-10-11,Completed,14472.24,723.61,15195.85,VISA,USD,SampleGen
b95f6c49-0481-404b-82ac-c382b4abae71,Fabric,F100129,CID-035,CA-0060,2023-05-10,Completed,520.95,26.04,546.99,VISA,USD,SampleGen
3bad70bf-5370-4776-8763-6ef8f2aa3bdf,Fabric,F100130,CID-036,CA-0062,2023-03-26,Completed,226.27,11.31,237.58,VISA,USD,SampleGen
abd6d2c1-3382-42c7-8107-3785d3f03e4d,Fabric,F100131,CID-036,CA-0062,2020-04-23,Completed,723.8,36.19,759.99,PayPal,USD,SampleGen
aded9a5e-c531-4168-9ceb-5e8d116a7b04,Fabric,F100132,CID-036,CA-0062,2021-11-09,Completed,11726.69,586.33,12313.02,MC,USD,SampleGen
dea4d2ee-adb9-4f58-940b-370846631389,Fabric,F100133,CID-036,CA-0062,2022-12-22,Completed,1874.58,93.73,1968.31,Discover,USD,SampleGen
22bf55f0-f2e9-4d9f-9dd8-f1c0b932013d,Fabric,F100134,CID-037,CA-0064,2020-07-10,Completed,388.51,19.43,407.94,VISA,USD,SampleGen
e4870375-96fa-444d-b407-16a75ab63264,Fabric,F100135,CID-037,CA-0064,2023-05-03,Completed,6613.64,330.68,6944.32,Discover,USD,SampleGen
99104d73-9ce6-4321-8126-ba350a95fa3e,Fabric,F100136,CID-037,CA-0064,2024-09-13,Completed,1831.51,91.58,1923.09,MC,USD,SampleGen
06b5ff3a-84cd-4879-97da-56036420f613,Fabric,F100137,CID-037,CA-0064,2022-01-24,Completed,1418.9,70.95,1489.85,MC,USD,SampleGen
b992b7e4-10e1-419d-8858-60fcf1820a8f,Fabric,F100138,CID-038,CA-0066,2022-08-13,Completed,3053.96,152.7,3206.66,MC,USD,SampleGen
ff7183ab-ea5e-44ec-a33f-09533043e33e,Fabric,F100139,CID-038,CA-0066,2021-10-30,Completed,2046.83,102.35,2149.18,PayPal,USD,SampleGen
7f0faf54-8276-480d-a983-950851995ec4,Fabric,F100140,CID-038,CA-0066,2022-10-11,Completed,11908.36,595.42,12503.78,PayPal,USD,SampleGen
9c9b2bef-c8cb-48cb-8888-48fba5691aa9,Fabric,F100141,CID-039,CA-0068,2020-03-15,Completed,6773.74,338.69,7112.43,PayPal,USD,SampleGen
296841ba-fb40-4bad-8874-463c643c9740,Fabric,F100142,CID-039,CA-0068,2023-10-26,Completed,6532.32,326.62,6858.94,Discover,USD,SampleGen
37c72e5f-8f57-4262-ad2b-adb0a15bda0b,Fabric,F100143,CID-039,CA-0068,2023-08-31,Pending,18116.63,905.84,19022.47,VISA,USD,SampleGen
79597658-c1c4-4462-b1ba-dbf526c6d2d3,Fabric,F100144,CID-039,CA-0068,2022-11-21,Completed,160.62,8.04,168.66,Discover,USD,SampleGen
a9ac3417-b23a-47b1-beb2-3cf065d07459,Fabric,F100145,CID-039,CA-0068,2020-01-27,Completed,15581.84,779.09,16360.93,PayPal,USD,SampleGen
2cceb649-bc9c-4eb7-8883-dea02efe8c44,Fabric,F100146,CID-039,CA-0068,2024-04-04,Completed,1284.54,64.23,1348.77,PayPal,USD,SampleGen
25081db5-5ebd-43d0-b23a-da937c26dbdb,Fabric,F100147,CID-039,CA-0068,2021-01-25,Completed,21140.62,1057.03,22197.65,Discover,USD,SampleGen
3e521b67-b590-44d5-a098-95abb0eb966f,Fabric,F100148,CID-039,CA-0068,2024-02-24,Completed,33.66,1.68,35.34,Discover,USD,SampleGen
1a1fed8a-296b-4222-aacf-f6e5ff313dae,Fabric,F100149,CID-039,CA-0068,2024-12-10,Completed,3071.0,153.55,3224.55,PayPal,USD,SampleGen
e7aef52b-99fd-4c85-86e4-be41dfbbbb9e,Fabric,F100150,CID-039,CA-0068,2020-11-19,Pending,427.58,21.38,448.96,MC,USD,SampleGen
b5f6f83f-3c6a-446f-86e8-a7600365eb1f,Fabric,F100151,CID-039,CA-0068,2022-12-23,Completed,23.74,1.19,24.93,PayPal,USD,SampleGen
cab28ca1-bc89-4f9b-9e4f-8064d1f4dcaf,Fabric,F100152,CID-040,CA-0070,2025-03-02,Completed,16639.49,831.97,17471.46,Discover,USD,SampleGen
ff832eb7-c66f-440a-886e-4677217642aa,Fabric,F100153,CID-040,CA-0070,2021-09-03,Completed,6818.75,340.94,7159.69,Discover,USD,SampleGen
324cc858-f1e1-4a4b-ad3c-54f5a355507c,Fabric,F100154,CID-041,CA-0072,2023-09-22,Completed,4542.25,227.11,4769.36,PayPal,USD,SampleGen
9a96dba3-3004-45f8-9dfe-ac400163496c,Fabric,F100155,CID-041,CA-0072,2020-03-16,Completed,1990.15,99.51,2089.66,MC,USD,SampleGen
af2e6f51-db45-42c2-a577-9bf5171ec3d1,Fabric,F100156,CID-042,CA-0074,2023-09-19,Completed,100.94,5.04,105.98,Discover,USD,SampleGen
50326b8d-0199-4c82-ba08-12602933f53e,Fabric,F100157,CID-042,CA-0074,2023-05-18,Completed,17273.78,863.7,18137.48,MC,USD,SampleGen
4984ffce-1c62-4e5e-9b27-b2260a578a5e,Fabric,F100158,CID-042,CA-0074,2024-05-03,Completed,2568.89,128.45,2697.34,Discover,USD,SampleGen
2a2cb8bc-8ef4-4c6a-8418-31e3bb9ffb13,Fabric,F100159,CID-042,CA-0074,2021-09-21,Completed,971.42,48.57,1019.99,PayPal,USD,SampleGen
03d393ca-4723-4df9-baf7-b9c5f14a1d61,Fabric,F100160,CID-042,CA-0074,2020-08-15,Completed,1244.56,62.23,1306.79,MC,USD,SampleGen
2f33bfdb-6293-44f1-8664-e4179907efd6,Fabric,F100161,CID-042,CA-0074,2021-04-05,Completed,3191.81,159.59,3351.4,Discover,USD,SampleGen
95b81b36-2557-4fa1-a113-bb6a9428dfa1,Fabric,F100162,CID-042,CA-0074,2021-10-05,Completed,775.41,38.77,814.18,MC,USD,SampleGen
