OrderId,PaymentMethod,TransactionId
74a59444-d779-58be-b614-4987fe250524,Wire,92897973-3aa3-50e4-84a2-c72c445f4868
0a1429b2-8552-5984-a6bf-cbd16c826ecd,REC Registry,dcc4e3af-59f4-5d7d-98f6-17e550ff629e
3b4a4283-7349-5325-bee4-514a357b60d0,ACH,2bdf8747-07d9-5579-b865-b50f8d6906ac
e968cbd3-0048-582f-b388-14b408253f24,Wire,ac2e3b5a-3d03-5e39-a186-290f1da4485b
578ed1b6-9e5a-5e55-8b26-4febcfbbe8e5,ACH,1cb3346c-ef6e-592b-a2b6-ccb347628bd3
c8712d8a-2963-5362-bf9e-080a272440da,Wire,1bd47001-5790-5f99-9893-6f6df72bd830
269edbcf-a770-5d3f-8669-54a571a0e00d,REC Registry,aba7343e-4b60-527e-9dcc-bf2fbe9d52f9
4b5872d4-fe9f-5790-9d77-c7577065b436,ACH,5188beee-7218-56f9-bbae-d1ce7250f6fe
b70695ad-5ccf-58dd-b031-764a0f7a0829,Wire,c363a02c-b5f6-5351-9c97-fb2bf016afb0
e9d5461c-4c41-572e-a9f1-1e165dbeee44,ACH,c8b0d7ed-2b72-54ff-87c3-ff0e5ffbc577
15dfbfa5-f777-5f92-bda5-240a1b338803,Wire,93f036f0-e39a-5b8d-91bb-d30472a630ba
1a12356d-a7e5-5742-b1c0-399871ea34ad,REC Registry,edb2f028-3bdb-57a3-85cf-0c588d077720
177a26ff-d675-5d25-9d93-026bb8ee7816,ACH,21e6c358-7a0c-51de-96a2-a2031f61c49e
d9c0d7f1-9dcf-51e1-beaa-f545e0b483b7,Wire,6c773be1-8805-5bc3-bbde-71380c910cc5
68af9818-08d7-570b-89bf-b6295c9cbab9,ACH,e9caf97d-fcd0-5e4e-9156-95fd4ecc28a9
b0689b3b-25fd-5073-8333-c80fadce911e,Wire,fc73d1f0-0b56-574b-b05a-a27c93a0b04c
c6fefc6e-02e0-5635-aa0e-cb84630e279c,REC Registry,d71d7072-b93a-5de4-80b6-1c375aaebb4e
62a2a2f4-4802-55eb-9419-96a7ece9a36d,ACH,f889be0e-022e-5171-8753-568e5570bd65
11659ff9-1322-5628-b932-b5cafbd3619a,Wire,a818faca-7c37-5f16-bad2-237ab1532b25
0b91db8c-ee92-5645-9cec-038c3842e406,ACH,59a26d4f-c15e-50c6-b48f-4a61cef742bc
0fc2bf6b-85d1-5669-8993-862a656aae79,Wire,80def2e0-1d7a-5124-8c09-d1e4f5e645e9
1a7fc8e9-1ccd-59b8-99f8-4941d6cb37c8,REC Registry,48d1ec67-89dc-55d2-beb3-5e35785ae0b4
f00bebf2-408d-5762-aa38-cb7d03b550d0,ACH,a808b7ae-c923-5bf4-9f92-85081c36259a
0a0094d1-f739-59f7-8920-afd090adb29f,Wire,7bd9fe97-60b7-50f0-a5b4-78f2f43518cd
