OrderId,SalesChannelId,OrderNumber,CustomerId,CustomerAccountId,OrderDate,OrderStatus,SubTotal,TaxAmount,OrderTotal,PaymentMethod,IsoCurrencyCode,CreatedBy
a2d86839-7042-4e77-abdc-cb6a3873427e,ADB,F100032,CID-008,CA-0014,12/31/2019,Completed,923.92,46.2,970.12,VISA,USD,SampleGen
7458b802-d6d1-4b24-95f5-7b7c85a17135,ADB,F100033,CID-008,CA-0014,5/27/2021,Completed,1898.74,94.94,1993.68,MC,USD,SampleGen
6f7907e7-b4b0-4b2e-a71f-472ed9352741,ADB,F100034,CID-008,CA-0014,7/3/2019,Completed,1055.63,52.79,1108.42,VISA,USD,SampleGen
f8e71b94-0821-4265-aaec-5abc35a3dc67,ADB,F100035,CID-009,CA-0016,3/24/2019,Pending,337.67,16.89,354.56,VISA,USD,SampleGen
1638bcf7-e4ff-4241-8b37-52b597f12e7b,ADB,F100036,CID-009,CA-0016,7/14/2023,Completed,336.12,16.81,352.93,MC,USD,SampleGen
b99510b7-7b56-44a0-acaa-129d577a6cc3,ADB,F100037,CID-010,CA-0018,6/23/2023,Completed,1176.63,58.83,1235.46,Discover,USD,SampleGen
5997718c-a8a9-48b3-a8ef-cb4d3b53f61b,ADB,F100038,CID-010,CA-0018,6/7/2022,Completed,201.6,10.08,211.68,VISA,USD,SampleGen
9c0f0a5c-ed61-4dd5-b653-e5a8ddc9c8a1,ADB,F100039,CID-010,CA-0018,8/25/2022,Completed,507.43,25.37,532.8,Discover,USD,SampleGen
3820fb55-9c4d-4fa7-ad71-b7f000582e4f,ADB,F100040,CID-010,CA-0018,8/2/2023,Completed,862.34,43.12,905.46,VISA,USD,SampleGen
ff5c7439-08dd-45f4-a66d-f455dec47fb5,ADB,F100041,CID-011,CA-0020,4/2/2021,Completed,1896.67,94.83,1991.5,VISA,USD,SampleGen
95c7a0d9-ba99-4a65-95e4-abca361e74aa,ADB,F100042,CID-011,CA-0020,9/30/2019,Completed,589.35,29.47,618.82,Discover,USD,SampleGen
ffe85396-2520-4baa-8539-d6ad84d4c3d1,ADB,F100043,CID-012,CA-0022,6/22/2023,Completed,1227.46,61.38,1288.84,VISA,USD,SampleGen
08f9d5aa-7a88-44a2-9334-bd52faa0acb8,ADB,F100044,CID-013,CA-0024,12/27/2020,Completed,1302.85,65.14,1367.99,MC,USD,SampleGen
7572380e-a1ea-46be-9f6a-c4f51ebe7c7a,ADB,F100045,CID-013,CA-0024,4/5/2024,Completed,958.96,47.95,1006.91,VISA,USD,SampleGen
4c9b8fc4-4e60-4f32-b0e1-720216c5da41,ADB,F100046,CID-013,CA-0024,11/3/2020,Completed,201.15,10.06,211.21,PayPal,USD,SampleGen
57da2356-7fbc-4ee5-98ec-c7db099ec8d2,ADB,F100047,CID-013,CA-0024,1/25/2024,Completed,2258.28,112.91,2371.19,VISA,USD,SampleGen
9aff9365-43a2-49d4-8d8b-628721b14faa,ADB,F100048,CID-013,CA-0024,8/5/2022,Completed,2241.71,112.07,2353.78,Discover,USD,SampleGen
a20c7543-15be-4fca-ae80-5e19d6e17c08,ADB,F100049,CID-014,CA-0026,1/4/2024,Completed,1569.29,78.46,1647.75,VISA,USD,SampleGen
a14d348f-5714-40dd-b828-4d27b27ea69d,ADB,F100050,CID-015,CA-0028,9/18/2021,Completed,262.53,13.13,275.66,MC,USD,SampleGen
5f5f2310-e351-4f0a-a547-a6da57af5aff,ADB,F100051,CID-016,CA-0030,4/5/2020,Completed,718.32,35.91,754.23,MC,USD,SampleGen
0e098be8-1a25-4308-8c19-6bd5d97f26f5,ADB,F100052,CID-016,CA-0030,7/30/2024,Completed,14.97,0.75,15.72,VISA,USD,SampleGen
9eb0a7cb-29c4-4bb6-8b89-9a6415e3efec,ADB,F100053,CID-017,CA-0032,4/12/2024,Completed,2485.13,124.25,2609.38,PayPal,USD,SampleGen
12d60c93-40b4-4b39-b941-b0054b6982fd,ADB,F100054,CID-017,CA-0032,11/1/2023,Completed,1148.83,57.43,1206.26,MC,USD,SampleGen
ec1d74d1-a0e5-4b9e-982c-3c034954d2cc,ADB,F100055,CID-017,CA-0032,7/28/2019,Completed,362.47,18.12,380.59,VISA,USD,SampleGen
f653864e-78a3-4cca-9869-fbf319cd8be5,ADB,F100056,CID-017,CA-0032,10/28/2019,Completed,2780.06,139.01,2919.07,PayPal,USD,SampleGen
1f5c652f-917f-4500-9ce5-fdaede427dfd,ADB,F100057,CID-017,CA-0032,9/2/2022,Completed,2194.35,109.72,2304.07,Discover,USD,SampleGen
a9cd549a-39fa-475f-8a1a-928654a1ea3f,ADB,F100058,CID-017,CA-0032,8/8/2019,Pending,1870.98,93.55,1964.53,PayPal,USD,SampleGen
45ee83e7-75d2-4d9e-b303-86d274e67789,ADB,F100059,CID-017,CA-0032,2/2/2020,Completed,1190.46,59.52,1249.98,Discover,USD,SampleGen
fac00cac-3b95-4224-95d8-5d2680d9baaa,ADB,F100060,CID-017,CA-0032,1/6/2020,Completed,622.81,31.14,653.95,MC,USD,SampleGen
2b4119c5-1c78-46a4-8cdc-f1a83377be04,ADB,F100061,CID-017,CA-0032,11/24/2023,Completed,3581.86,179.09,3760.95,PayPal,USD,SampleGen
54cb41c1-7b05-4bff-aa54-95f855c3e344,ADB,F100062,CID-017,CA-0032,8/7/2019,Pending,1573.41,78.67,1652.08,PayPal,USD,SampleGen
3306bab2-1538-483b-80d7-a7ea2c0a7ce5,ADB,F100063,CID-017,CA-0032,1/25/2022,Completed,1617.32,80.87,1698.19,VISA,USD,SampleGen
75627fa5-9d3d-4243-9e63-5e2a550b660b,ADB,F100064,CID-017,CA-0032,7/22/2023,Completed,2063.65,103.18,2166.83,Discover,USD,SampleGen
bbc13722-b41d-49db-a2b0-852845545a5b,ADB,F100065,CID-018,CA-0034,3/28/2022,Completed,1584.54,79.22,1663.76,MC,USD,SampleGen
93d001ce-5841-42e2-b3d0-72fc24f9c664,ADB,F100066,CID-018,CA-0034,3/4/2024,Completed,1778.16,88.9,1867.06,Discover,USD,SampleGen
0848521f-9392-4c59-9fef-0d4123a594e8,ADB,F100067,CID-018,CA-0034,12/27/2019,Completed,145.57,7.28,152.85,PayPal,USD,SampleGen
a595d162-a6fa-4d3d-8235-c69e239e3763,ADB,F100068,CID-018,CA-0034,4/7/2024,Completed,910.29,45.51,955.8,PayPal,USD,SampleGen
50989aed-4036-49e8-a9a3-63b51324e189,ADB,F100069,CID-019,CA-0035,1/20/2024,Completed,803.7,40.18,843.88,Discover,USD,SampleGen
f81c5732-ca2d-4d93-acb3-d42e1aba9fd1,ADB,F100070,CID-019,CA-0035,8/28/2020,Completed,2044.63,102.24,2146.87,Discover,USD,SampleGen
6b773382-385c-4e4b-8074-a9bf5e8bfed5,ADB,F100071,CID-019,CA-0035,9/28/2024,Completed,1426.3,71.31,1497.61,PayPal,USD,SampleGen
1ecbd632-90e5-4810-bacc-1442d5e8cb2f,ADB,F100072,CID-019,CA-0035,8/19/2019,Completed,80.69,4.03,84.72,MC,USD,SampleGen
44063b01-fc3c-45ea-9d31-6f58a3fb51d1,ADB,F100073,CID-019,CA-0035,10/25/2024,Completed,124.91,6.25,131.16,VISA,USD,SampleGen
922ad9f2-e661-4209-a59d-41d4e750787e,ADB,F100074,CID-019,CA-0035,12/19/2023,Completed,390.46,19.52,409.98,PayPal,USD,SampleGen
1bcffe93-58f3-40f8-b7b0-e09e59dd8f72,ADB,F100075,CID-019,CA-0035,2/13/2025,Completed,1058.23,52.91,1111.14,PayPal,USD,SampleGen
61c7e6d1-e0f5-4eb0-8994-faca506a851c,ADB,F100076,CID-019,CA-0035,9/21/2019,Completed,2554.81,127.74,2682.55,Discover,USD,SampleGen
5a4c800e-b88d-4913-9ab6-6ee5fd0339dc,ADB,F100077,CID-019,CA-0035,4/14/2025,Completed,2853.92,142.69,2996.61,VISA,USD,SampleGen
5bafd814-6827-4e0e-9cd9-74abb70d0c79,ADB,F100078,CID-019,CA-0035,1/16/2020,Cancelled,571.49,28.57,600.06,Discover,USD,SampleGen
79a67f2c-5834-464c-9ae3-41ea69fc79cc,ADB,F100079,CID-020,CA-0036,2/18/2019,Completed,1387.63,69.38,1457.01,VISA,USD,SampleGen
b42a3aff-f183-49d7-b5bd-84ddb4f192a5,ADB,F100080,CID-020,CA-0036,2/23/2021,Completed,116.26,5.81,122.07,VISA,USD,SampleGen
adbcbbe0-942b-4aaa-9bb7-23f20151018c,ADB,F100081,CID-020,CA-0036,11/21/2023,Completed,2270.37,113.52,2383.89,VISA,USD,SampleGen
49fec469-8b41-4f4b-b936-38a4d51103f9,ADB,F100082,CID-020,CA-0036,11/4/2022,Pending,947,47.35,994.35,PayPal,USD,SampleGen
f4411017-714e-4c37-862e-7f0e1529eeb2,ADB,F100083,CID-020,CA-0036,1/3/2024,Completed,361.52,18.07,379.59,Discover,USD,SampleGen
96b47192-45d9-4f8e-a8a4-5807ecee27cf,ADB,F100084,CID-020,CA-0036,4/21/2023,Cancelled,901.53,45.08,946.61,Discover,USD,SampleGen
84e84c5d-bd93-4474-9d74-acd09ffaffb0,ADB,F100085,CID-020,CA-0036,4/14/2021,Completed,2067.8,103.39,2171.19,Discover,USD,SampleGen
506afa65-ed2b-4725-b721-358ae0317ee2,ADB,F100086,CID-020,CA-0036,3/31/2025,Completed,3432.71,171.63,3604.34,MC,USD,SampleGen
389c93cc-264e-4696-ab85-43d306905c69,ADB,F100087,CID-020,CA-0036,8/31/2019,Completed,1245.71,62.29,1308,PayPal,USD,SampleGen
c75b39e9-2707-4cf1-b7dd-2c2e13a386df,ADB,F100088,CID-020,CA-0036,7/27/2020,Pending,1151.06,57.55,1208.61,VISA,USD,SampleGen
ae5575f9-11c6-49fb-8216-bd2d38924537,ADB,F100089,CID-020,CA-0036,12/22/2020,Pending,1565.92,78.3,1644.22,VISA,USD,SampleGen
4ced5813-6c58-4f10-9672-d1401ceaafe1,ADB,F100090,CID-021,CA-0038,3/7/2023,Completed,1416.49,70.82,1487.31,PayPal,USD,SampleGen
6dd811e5-1bcc-48ad-b8bb-091f34032d09,ADB,F100091,CID-021,CA-0038,3/25/2025,Completed,664.27,33.22,697.49,Discover,USD,SampleGen
3d166477-3230-4fb8-b02d-1549128d6d97,ADB,F100092,CID-021,CA-0038,5/10/2023,Pending,1211.23,60.55,1271.78,VISA,USD,SampleGen
370b9878-7760-4362-b8f4-128ab25246a7,ADB,F100093,CID-021,CA-0038,5/21/2025,Completed,2365.76,118.29,2484.05,PayPal,USD,SampleGen
277cc231-8236-49fe-992f-6e4c7affaf9a,ADB,F100094,CID-022,CA-0040,3/6/2019,Completed,669.3,33.46,702.76,Discover,USD,SampleGen
61cf59b8-39d4-4f65-8e22-0dbfd46ba366,ADB,F100095,CID-022,CA-0040,10/29/2021,Completed,1142.22,57.11,1199.33,VISA,USD,SampleGen
06588285-28b6-4b38-994f-6f2dae90fd82,ADB,F100096,CID-023,CA-0041,6/19/2024,Completed,968.88,48.44,1017.32,VISA,USD,SampleGen
cd69e38f-1f2f-4dcf-8453-e6fee25b9e42,ADB,F100097,CID-023,CA-0041,5/17/2019,Completed,1015.06,50.75,1065.81,VISA,USD,SampleGen
59f23ef5-582f-49af-8e0a-cd05b7c8a7e8,ADB,F100098,CID-023,CA-0041,3/3/2024,Completed,1246.53,62.33,1308.86,Discover,USD,SampleGen
5ef73640-67ab-4958-8272-1bd296b36c98,ADB,F100099,CID-023,CA-0041,10/14/2019,Completed,771.61,38.58,810.19,MC,USD,SampleGen
d73745da-5824-43cb-a799-b14461222100,ADB,F100100,CID-023,CA-0041,12/27/2019,Completed,1113.51,55.67,1169.18,VISA,USD,SampleGen
4e711033-991c-4135-a3eb-5fb67cb5b485,ADB,F100101,CID-024,CA-0043,6/7/2022,Completed,1810.98,90.55,1901.53,VISA,USD,SampleGen
8753cf79-0535-473e-b659-766b84965d1d,ADB,F100102,CID-024,CA-0043,4/20/2025,Completed,339.28,16.96,356.24,MC,USD,SampleGen
b01fce0f-7d96-4eb7-85e2-28e561ed6e81,ADB,F100103,CID-024,CA-0043,10/14/2019,Cancelled,1712.78,85.64,1798.42,PayPal,USD,SampleGen
2b51629f-d84f-4f9e-9737-443fc9863ec6,ADB,F100104,CID-024,CA-0043,8/30/2020,Completed,2666.67,133.33,2800,Discover,USD,SampleGen
2daf8360-aa46-48b0-b2de-1d9f998a1fc9,ADB,F100105,CID-025,CA-0045,5/23/2021,Completed,3173.98,158.7,3332.68,VISA,USD,SampleGen
e7581ae7-adc3-4550-8b2c-f293de996bc9,ADB,F100106,CID-025,CA-0045,10/8/2019,Completed,793.02,39.65,832.67,Discover,USD,SampleGen
f27fa3da-ebcb-4592-98b6-c1fb42bf100c,ADB,F100107,CID-026,CA-0046,1/28/2019,Completed,1200.17,60.01,1260.18,VISA,USD,SampleGen
9b0fbf33-e7c3-46d3-8398-576b4e4ca6ac,ADB,F100108,CID-026,CA-0046,10/11/2019,Completed,1511.86,75.59,1587.45,Discover,USD,SampleGen
419fe1a5-95c4-4211-aad4-1b0c8b20a124,ADB,F100109,CID-027,CA-0047,1/16/2025,Completed,811.92,40.6,852.52,VISA,USD,SampleGen
8a2e4b6d-6012-4321-aaed-7fd10fa2718b,ADB,F100110,CID-028,CA-0049,3/18/2022,Completed,3486.94,174.35,3661.29,VISA,USD,SampleGen
2ef68e41-abfc-49cc-9d81-22d6bc085e3a,ADB,F100111,CID-028,CA-0049,9/29/2024,Completed,1736.54,86.83,1823.37,Discover,USD,SampleGen
fd57488c-3cbc-4b8b-92a3-14b5588d6f0d,ADB,F100112,CID-028,CA-0049,10/5/2022,Completed,199.41,9.97,209.38,MC,USD,SampleGen
36c78f4c-4696-4ade-9636-25ee02020c63,ADB,F100113,CID-028,CA-0049,1/31/2020,Completed,594.44,29.72,624.16,Discover,USD,SampleGen
9dec02f2-dd86-410b-b128-72d5a2363cea,ADB,F100114,CID-028,CA-0049,6/27/2020,Completed,814.91,40.75,855.66,VISA,USD,SampleGen
607ac837-fb4c-4d20-9030-426fec14f42a,ADB,F100115,CID-028,CA-0049,5/24/2020,Completed,543.4,27.17,570.57,PayPal,USD,SampleGen
bbe2961e-8c0c-4adc-a99c-108c6e8cf2f0,ADB,F100116,CID-028,CA-0049,12/30/2024,Completed,1783.6,89.17,1872.77,VISA,USD,SampleGen
fe30fb26-8bea-4694-a6e7-ae374179e82b,ADB,F100117,CID-029,CA-0050,4/30/2020,Completed,649.24,32.46,681.7,Discover,USD,SampleGen
b5a31d6c-ada6-471e-99b2-d3320fd859e9,ADB,F100118,CID-029,CA-0050,4/18/2021,Completed,202.88,10.14,213.02,MC,USD,SampleGen
de78076a-c4c7-4aea-b828-b8faaa6bb826,ADB,F100119,CID-029,CA-0050,2/20/2024,Completed,2098.42,104.92,2203.34,MC,USD,SampleGen
991b89bf-5f9a-463d-807c-cc700ce28d9f,ADB,F100120,CID-029,CA-0050,1/23/2025,Completed,196.96,9.84,206.8,VISA,USD,SampleGen
0b17d7aa-5dec-46dd-b57b-3a70cbe83135,ADB,F100121,CID-029,CA-0050,1/8/2024,Completed,1490.17,74.52,1564.69,Discover,USD,SampleGen
9b2157e8-a603-466f-a3c9-d9f1875ce60d,ADB,F100122,CID-030,CA-0052,12/18/2022,Completed,916.91,45.84,962.75,MC,USD,SampleGen
e9bde79b-d485-4992-95ca-4d2936723fab,ADB,F100123,CID-030,CA-0052,3/15/2023,Completed,532.61,26.63,559.24,VISA,USD,SampleGen
e36a694a-898b-4769-acfe-d6bfcf885f9d,ADB,F100124,CID-031,CA-0053,12/11/2024,Completed,735.91,36.8,772.71,VISA,USD,SampleGen
42920a4f-71d9-48af-93b1-544f5ce0cac7,ADB,F100125,CID-031,CA-0053,10/31/2021,Completed,2861.83,143.08,3004.91,VISA,USD,SampleGen
51675a8b-b4c1-4b7a-9d82-63589f2e2d46,ADB,F100126,CID-031,CA-0053,7/8/2020,Completed,1336.78,66.83,1403.61,VISA,USD,SampleGen
37ea960c-664e-426f-afbc-b96bd804de83,ADB,F100127,CID-031,CA-0053,11/20/2021,Completed,2329.03,116.45,2445.48,MC,USD,SampleGen
fbcb8e55-4102-40de-9978-35381fc1b9e5,ADB,F100128,CID-031,CA-0053,9/21/2023,Completed,338.33,16.92,355.25,VISA,USD,SampleGen
0152c6ce-06be-4a45-9d61-c4c47338a390,ADB,F100129,CID-032,CA-0054,6/8/2025,Completed,2109.83,105.5,2215.33,PayPal,USD,SampleGen
6142ad3d-e074-4869-9e82-5fe4f5da2ed0,ADB,F100130,CID-032,CA-0054,5/2/2019,Completed,719.56,35.98,755.54,Discover,USD,SampleGen
6bce306e-b0bd-4ae0-96d1-147093455037,ADB,F100131,CID-032,CA-0054,4/1/2019,Cancelled,112.57,5.63,118.2,Discover,USD,SampleGen
6deeb72e-f4b9-4569-a195-540c1243aceb,ADB,F100132,CID-032,CA-0054,8/14/2023,Completed,625.16,31.26,656.42,MC,USD,SampleGen
63784ddb-99c1-4fa3-a756-3b69ae2ae867,ADB,F100133,CID-033,CA-0056,3/30/2023,Completed,599.54,29.98,629.52,MC,USD,SampleGen
da6acc7d-4205-4b17-8ff9-783e72384b81,ADB,F100134,CID-034,CA-0058,3/16/2021,Pending,1229.33,61.47,1290.8,PayPal,USD,SampleGen
3135b1f3-4e29-4e36-9568-365eb8e48ed2,ADB,F100135,CID-035,CA-0060,9/18/2023,Completed,147.4,7.37,154.77,Discover,USD,SampleGen
52af3ba5-963d-4617-8bc1-e73445615250,ADB,F100136,CID-036,CA-0062,11/10/2023,Completed,398.53,19.93,418.46,Discover,USD,SampleGen
c5ae86aa-4844-4a01-b6ed-d100b07826aa,ADB,F100137,CID-036,CA-0062,4/4/2020,Pending,1119.24,55.96,1175.2,Discover,USD,SampleGen
22f5c009-b65e-4618-a655-58dd317d64df,ADB,F100138,CID-036,CA-0062,1/23/2022,Completed,1733.41,86.67,1820.08,MC,USD,SampleGen
518210c2-4aee-4166-9d2e-9e764f87d09b,ADB,F100139,CID-036,CA-0062,10/22/2024,Completed,870.03,43.5,913.53,VISA,USD,SampleGen
c52ba6e3-e2ea-4d75-aeb0-38799e7b2517,ADB,F100140,CID-036,CA-0062,12/19/2020,Completed,1416.36,70.83,1487.19,MC,USD,SampleGen
bcfe7074-5a17-4430-adce-2c4de59c0ce6,ADB,F100141,CID-036,CA-0062,1/23/2022,Completed,774.67,38.73,813.4,Discover,USD,SampleGen
989f8a0a-91b7-4c62-b434-f1a5ca1b4f71,ADB,F100142,CID-037,CA-0064,10/3/2023,Completed,1535.68,76.79,1612.47,Discover,USD,SampleGen
5435cb5d-cf6f-4dfb-8e90-46c4b68ab038,ADB,F100143,CID-037,CA-0064,5/24/2019,Completed,1909.67,95.48,2005.15,PayPal,USD,SampleGen
fb4f10f8-837a-42f2-9298-5965ec67ff7b,ADB,F100144,CID-038,CA-0066,1/23/2023,Completed,28.38,1.42,29.8,VISA,USD,SampleGen
205039e7-ecbe-4890-a3f8-c7b2de34a372,ADB,F100145,CID-038,CA-0066,3/25/2024,Completed,1912.97,95.65,2008.62,MC,USD,SampleGen
65fdf662-285d-425f-9e61-a6e5f47a9ce6,ADB,F100146,CID-038,CA-0066,3/3/2023,Completed,128.74,6.44,135.18,PayPal,USD,SampleGen
ca706755-3797-40e1-8416-925222eced4b,ADB,F100147,CID-039,CA-0068,6/24/2021,Completed,2108.57,105.44,2214.01,PayPal,USD,SampleGen
8f74dbfb-4dff-4370-b66e-b882183abc09,ADB,F100148,CID-039,CA-0068,7/24/2020,Pending,841.32,42.07,883.39,MC,USD,SampleGen
4c8484e4-8dc9-4225-9fb6-82ee21c1a127,ADB,F100149,CID-039,CA-0068,10/22/2020,Cancelled,191.22,9.56,200.78,Discover,USD,SampleGen
00f2195a-e669-4101-b292-b8ed639a840c,ADB,F100150,CID-039,CA-0068,6/2/2021,Completed,588.98,29.45,618.43,MC,USD,SampleGen
d8536670-876f-44ce-bfad-d3b3b6caa8e3,ADB,F100151,CID-039,CA-0068,2/10/2019,Cancelled,271.61,13.58,285.19,Discover,USD,SampleGen
f3e7b9d9-0236-4fbf-ae19-79a8d9056784,ADB,F100152,CID-039,CA-0068,8/29/2020,Completed,824.69,41.23,865.92,Discover,USD,SampleGen
41a73cfe-df91-4079-a37f-b087766dc74e,ADB,F100153,CID-039,CA-0068,8/26/2024,Cancelled,675.99,33.8,709.79,PayPal,USD,SampleGen
e5ad191f-f8fc-4f5f-bc08-bc09e06e05c0,ADB,F100154,CID-039,CA-0068,1/20/2024,Completed,2650.9,132.55,2783.45,VISA,USD,SampleGen
579c1564-358c-42aa-a566-cf017b48f1b7,ADB,F100155,CID-039,CA-0068,4/25/2021,Completed,1048.5,52.43,1100.93,VISA,USD,SampleGen
ac6f0f9f-51e4-4538-89ee-66db3de3e084,ADB,F100156,CID-039,CA-0068,7/7/2024,Completed,287.68,14.38,302.06,PayPal,USD,SampleGen
fc55d2bc-dbe3-4112-b664-a78233c16124,ADB,F100157,CID-039,CA-0068,3/31/2023,Completed,105.01,5.25,110.26,PayPal,USD,SampleGen
11dbd72a-e058-4c07-98f4-fd35c5602052,ADB,F100158,CID-040,CA-0070,10/15/2019,Pending,1510.25,75.52,1585.77,Discover,USD,SampleGen
066fbaca-9744-4d65-8671-cf9b6eff8f34,ADB,F100159,CID-040,CA-0070,1/25/2024,Completed,1694.06,84.7,1778.76,MC,USD,SampleGen
c4362eec-7ded-4191-a5b9-49dd40c26a04,ADB,F100160,CID-040,CA-0070,6/12/2019,Completed,289.91,14.5,304.41,Discover,USD,SampleGen
7296d17d-6bf8-4fa7-9df8-38fa3a01e9c0,ADB,F100161,CID-040,CA-0070,3/28/2024,Pending,1160.83,58.04,1218.87,Discover,USD,SampleGen
64d0e6df-3b4d-49e4-bdaa-5164cf82dc04,ADB,F100162,CID-040,CA-0070,1/16/2025,Completed,2359.68,117.98,2477.66,PayPal,USD,SampleGen
eafc5e49-8b43-4a25-8fc2-520001547073,ADB,F100163,CID-041,CA-0072,4/25/2025,Completed,1715.29,85.77,1801.06,MC,USD,SampleGen
ebea2a0f-a110-402f-ac66-b721cb42e1b0,ADB,F100164,CID-041,CA-0072,10/3/2022,Completed,3151.29,157.57,3308.86,Discover,USD,SampleGen
