AccountId,AccountNumber,CustomerId,AccountType,AccountStatus,CreatedDate,ClosedDate,Balance,Currency,Description
bfc6a0c0-b652-4f17-8d62-66c3a8a8c10a,ACC-Fabric-1024,CID-025,Receivable,Active,2021-12-06,,0.0,USD,Customer receivable account (Fabric)
9c735000-4724-48a1-86d4-38b360e073ba,ACC-Fabric-1025,CID-026,Receivable,Active,2022-11-18,,0.0,USD,Customer receivable account (Fabric)
018c552e-ac44-42df-a398-a661ba5bb8dd,ACC-Fabric-1026,CID-027,Receivable,Active,2020-07-27,,0.0,USD,Customer receivable account (Fabric)
e750107f-caa0-428e-bf17-0780304ecf9b,ACC-Fabric-1027,CID-028,Receivable,Overdue,2025-01-20,,1691.4499999999998,USD,Customer receivable account (Fabric)
b0b72916-29d3-4159-9f14-4c38a11abe30,ACC-Fabric-1028,CID-029,Receivable,Overdue,2020-07-29,,3889.4399999999987,USD,Customer receivable account (Fabric)
f02828ed-1d70-41cc-8ad7-b1ccaca961f1,ACC-Fabric-1029,CID-030,Receivable,Active,2020-06-24,,0.0,USD,Customer receivable account (Fabric)
29ca90d6-1ec3-430d-9588-2ef9744ec83a,ACC-Fabric-1030,CID-031,Receivable,Active,2019-11-06,,0.0,USD,Customer receivable account (Fabric)
a5bc117f-e799-4b31-911c-2711e91db1b3,ACC-Fabric-1031,CID-032,Receivable,Active,2020-01-21,,0.0,USD,Customer receivable account (Fabric)
656f4c18-7d64-4869-a168-70eef5f1e25e,ACC-Fabric-1032,CID-033,Receivable,Overdue,2020-11-08,,1968.76,USD,Customer receivable account (Fabric)
5e7c93bd-308f-448c-8c41-37d9935d578c,ACC-Fabric-1033,CID-034,Receivable,Active,2022-12-16,,0.0,USD,Customer receivable account (Fabric)
310be5c8-ab98-4049-952d-3e2920a31612,ACC-Fabric-1034,CID-035,Receivable,Active,2023-05-10,,0.0,USD,Customer receivable account (Fabric)
0adbf3e1-3095-422e-99c3-ecc3cef35fc2,ACC-Fabric-1035,CID-036,Receivable,Active,2022-12-22,,0.0,USD,Customer receivable account (Fabric)
a05294ac-c80f-414e-b280-18a1b9955173,ACC-Fabric-1036,CID-037,Receivable,Active,2022-01-24,,0.0,USD,Customer receivable account (Fabric)
cd6299b5-56a1-45e5-a6da-6bbef2c9d9d1,ACC-Fabric-1037,CID-038,Receivable,Active,2022-10-11,,0.0,USD,Customer receivable account (Fabric)
a9a66d73-29f0-41c5-ad9c-09b1c3d9a53f,ACC-Fabric-1038,CID-039,Receivable,Overdue,2022-12-23,,19471.43,USD,Customer receivable account (Fabric)
0b72a8e9-78f5-4a4d-b391-fc55bded0d1f,ACC-Fabric-1039,CID-040,Receivable,Active,2021-09-03,,0.0,USD,Customer receivable account (Fabric)
f778fc67-8e31-45b2-bae3-f653e436e3c6,ACC-Fabric-1040,CID-041,Receivable,Active,2020-03-16,,0.0,USD,Customer receivable account (Fabric)
d4facacb-6ea3-4b2e-957c-210b47382c85,ACC-Fabric-1041,CID-042,Receivable,Active,2021-08-17,,0.0,USD,Customer receivable account (Fabric)
c6f1b985-0474-404c-bdf5-fa1117cc62fd,ACC-Fabric-1042,CID-043,Receivable,Active,2021-12-09,,0.0,USD,Customer receivable account (Fabric)
fa10a73b-c010-4f72-bdee-d6aab9299888,ACC-Fabric-1043,CID-044,Receivable,Active,2020-04-28,,0.0,USD,Customer receivable account (Fabric)
10e87e9f-4a3f-42b3-9fd8-08b7894c772e,ACC-Fabric-1044,CID-045,Receivable,Active,2020-09-09,,0.0,USD,Customer receivable account (Fabric)
ec72cf2a-0cc8-4090-9c64-54a992001378,ACC-Fabric-1045,CID-046,Receivable,Overdue,2021-02-18,,9249.13,USD,Customer receivable account (Fabric)
5fe0d0bd-2c0f-4bbb-a3c3-8d58c31881a4,ACC-Fabric-1046,CID-047,Receivable,Overdue,2020-12-10,,3247.73,USD,Customer receivable account (Fabric)
4e364871-4494-42bb-9cb7-e3228967a64f,ACC-Fabric-1047,CID-048,Receivable,Overdue,2022-10-25,,30162.25,USD,Customer receivable account (Fabric)
c29183c7-d3ac-4794-8ccf-6bf8dae31259,ACC-Fabric-1048,CID-049,Receivable,Active,2020-03-18,,0.0,USD,Customer receivable account (Fabric)
3117350d-d8a6-4a92-9072-f1fe37a7ca7a,ACC-Fabric-1049,CID-050,Receivable,Active,2023-10-29,,0.0,USD,Customer receivable account (Fabric)
2c317f2f-ab8c-4ac7-9c06-d1ca0745853e,ACC-Fabric-1050,CID-051,Receivable,Overdue,2022-12-30,,14428.7,USD,Customer receivable account (Fabric)
bd63a380-556a-47e3-9fc4-f859834e73ed,ACC-Fabric-1051,CID-052,Receivable,Overdue,2021-10-28,,17793.67,USD,Customer receivable account (Fabric)
b62a56db-6e6e-4e67-bc30-c91f81c2c24f,ACC-Fabric-1052,CID-053,Receivable,Active,2020-06-12,,0.0,USD,Customer receivable account (Fabric)
0a55753f-ddbb-48b2-8005-2eac4614fe28,ACC-Fabric-1053,CID-054,Receivable,Active,2020-11-03,,0.0,USD,Customer receivable account (Fabric)
8dc8bb52-1c56-459e-b50f-8f0b03cc2c25,ACC-Fabric-1054,CID-055,Receivable,Active,2024-07-29,,0.0,USD,Customer receivable account (Fabric)
1322be7e-27c8-4b96-b272-16083b244622,ACC-Fabric-1055,CID-056,Receivable,Active,2022-09-29,,0.0,USD,Customer receivable account (Fabric)
d5e9f2c7-8024-46ca-adf8-000be86adf54,ACC-Fabric-1056,CID-057,Receivable,Active,2020-01-22,,0.0,USD,Customer receivable account (Fabric)
11845a49-f004-49ad-86c8-a7be8a4185b6,ACC-Fabric-1057,CID-058,Receivable,Active,2019-06-04,,0.0,USD,Customer receivable account (Fabric)
dd37c360-5518-4589-8252-168f92865fb8,ACC-Fabric-1058,CID-059,Receivable,Active,2025-02-18,,0.0,USD,Customer receivable account (Fabric)
53ab2e2c-6e11-4e77-8c87-0e6d254fc98c,ACC-Fabric-1059,CID-060,Receivable,Active,2020-07-10,,0.0,USD,Customer receivable account (Fabric)
3220686d-86a6-40ae-a40e-96f3a1435054,ACC-Fabric-1060,CID-061,Receivable,Active,2020-10-17,,0.0,USD,Customer receivable account (Fabric)
25f11c9f-12c1-477d-a97b-ec39b677c532,ACC-Fabric-1061,CID-062,Receivable,Active,2020-07-08,,0.0,USD,Customer receivable account (Fabric)
b2dab0b6-f32c-484d-a1ae-bcdb7e679136,ACC-Fabric-1062,CID-063,Receivable,Overdue,2020-11-17,,10760.52,USD,Customer receivable account (Fabric)
6e271220-5084-4ef9-9943-8b4756b80f4a,ACC-Fabric-1063,CID-064,Receivable,Active,2020-01-27,,0.0,USD,Customer receivable account (Fabric)
a2b27ae6-82cf-455b-bc55-9992b1990ea3,ACC-Fabric-1064,CID-065,Receivable,Overdue,2024-04-24,,11130.84,USD,Customer receivable account (Fabric)
67b9717c-66f1-4668-875f-4e9f8ce6b923,ACC-Fabric-1065,CID-066,Receivable,Active,2024-02-28,,0.0,USD,Customer receivable account (Fabric)
d99ec5fc-a0ec-4e4d-8801-36bdcc4146e8,ACC-Fabric-1066,CID-067,Receivable,Active,2019-05-26,,0.0,USD,Customer receivable account (Fabric)
ca6d6c52-1386-43d7-bd62-2c11ac5d1a24,ACC-Fabric-1067,CID-068,Receivable,Active,2024-03-09,,0.0,USD,Customer receivable account (Fabric)
8ab9e40f-e241-475b-9a0d-d7fd07333012,ACC-Fabric-1068,CID-069,Receivable,Overdue,2022-08-20,,9635.19,USD,Customer receivable account (Fabric)
bd5afd02-4ba1-498c-bf26-dcee4c14963b,ACC-Fabric-1069,CID-070,Receivable,Active,2025-03-18,,0.0,USD,Customer receivable account (Fabric)
98792bf5-37ae-4f4f-af23-8b3cf51b39e8,ACC-Fabric-1070,CID-071,Receivable,Overdue,2021-04-21,,16157.0,USD,Customer receivable account (Fabric)
34a85031-3565-4149-96d4-a79b437712d2,ACC-Fabric-1071,CID-072,Receivable,Active,2021-06-07,,0.0,USD,Customer receivable account (Fabric)
3fa8e742-aaaa-4623-b2bf-40806a8a2a19,ACC-Fabric-1072,CID-073,Receivable,Active,2020-07-27,,0.0,USD,Customer receivable account (Fabric)
cc2ac9a8-e668-4780-95ae-21f8305a686d,ACC-Fabric-1073,CID-074,Receivable,Overdue,2023-01-31,,14538.39,USD,Customer receivable account (Fabric)
2871d289-03b0-449c-9fc9-ef9283e3477c,ACC-Fabric-1074,CID-075,Receivable,Active,2025-01-31,,0.0,USD,Customer receivable account (Fabric)
19869430-2268-409f-89c4-eb0ddaed087f,ACC-Fabric-1075,CID-076,Receivable,Overdue,2020-12-07,,27941.76,USD,Customer receivable account (Fabric)
cd56bb2c-d59e-4731-bd11-ef0d2bf79cbc,ACC-Fabric-1076,CID-077,Receivable,Active,2023-03-20,,0.0,USD,Customer receivable account (Fabric)
52d47d1e-584e-414a-a83a-1f1f3c8adb22,ACC-Fabric-1077,CID-078,Receivable,Active,2021-10-16,,0.0,USD,Customer receivable account (Fabric)
b5f04f9d-6426-4b97-affd-670dd99f0fd9,ACC-Fabric-1078,CID-079,Receivable,Active,2020-08-01,,0.0,USD,Customer receivable account (Fabric)
4e987d56-872d-4c32-8807-9001b9ca5d14,ACC-Fabric-1079,CID-080,Receivable,Active,2021-01-17,,0.0,USD,Customer receivable account (Fabric)
de4d9492-e244-420b-8d25-ded654f9308e,ACC-Fabric-1080,CID-081,Receivable,Overdue,2024-06-07,,9697.62,USD,Customer receivable account (Fabric)
00af1be6-574a-42bc-a4c8-efbd0820ab63,ACC-Fabric-1081,CID-082,Receivable,Overdue,2020-06-05,,6259.09,USD,Customer receivable account (Fabric)
c30ceb63-7aa2-44fa-bfab-92bd782f0b3a,ACC-Fabric-1082,CID-083,Receivable,Overdue,2021-09-26,,6236.57,USD,Customer receivable account (Fabric)
535e0ae7-da18-4dd0-9940-82a19926bce1,ACC-Fabric-1083,CID-084,Receivable,Overdue,2024-04-10,,13171.24,USD,Customer receivable account (Fabric)
256b3af8-5e63-4024-a477-09b3cbc6af44,ACC-Fabric-1084,CID-085,Receivable,Active,2019-07-20,,0.0,USD,Customer receivable account (Fabric)
7e7bb3d3-d587-4f83-8f11-f417109587ce,ACC-Fabric-1085,CID-086,Receivable,Active,2021-07-05,,0.0,USD,Customer receivable account (Fabric)
454cb255-af3f-47c7-b76f-c7b68bd35fec,ACC-Fabric-1086,CID-087,Receivable,Overdue,2022-08-17,,6922.1900000000005,USD,Customer receivable account (Fabric)
60018276-f710-49ed-b700-8a2f66e2792f,ACC-Fabric-1087,CID-088,Receivable,Active,2022-03-25,,0.0,USD,Customer receivable account (Fabric)
2f7a7cff-e55c-4512-8b65-367a9a12489d,ACC-Fabric-1088,CID-089,Receivable,Active,2021-06-27,,0.0,USD,Customer receivable account (Fabric)
d4d58749-9e5e-4ff9-bfdb-9aaf06f4db25,ACC-Fabric-1089,CID-090,Receivable,Active,2022-03-23,,0.0,USD,Customer receivable account (Fabric)
19e7009e-3262-4d7a-8cc0-4b41cb38bb9a,ACC-Fabric-1090,CID-091,Receivable,Active,2025-04-16,,0.0,USD,Customer receivable account (Fabric)
f81363ab-f70d-4667-b290-b335561f5fd4,ACC-Fabric-1091,CID-092,Receivable,Active,2025-02-03,,0.0,USD,Customer receivable account (Fabric)
731168f1-07c9-4c46-a42b-40fa00865494,ACC-Fabric-1092,CID-093,Receivable,Overdue,2024-04-10,,193.27000000000044,USD,Customer receivable account (Fabric)
cdf762f8-1949-495b-a522-af753bd6c665,ACC-Fabric-1093,CID-094,Receivable,Active,2023-09-29,,0.0,USD,Customer receivable account (Fabric)
d5edab96-de8a-4f02-8ce3-842582886196,ACC-Fabric-1094,CID-095,Receivable,Active,2025-04-20,,0.0,USD,Customer receivable account (Fabric)
66edbecf-3dd8-4769-969d-4e38ec2db31c,ACC-Fabric-1095,CID-096,Receivable,Overdue,2024-10-02,,5744.049999999999,USD,Customer receivable account (Fabric)
b95ab03e-f3df-4bf1-a553-57d60b3777f7,ACC-Fabric-1096,CID-097,Receivable,Active,2020-02-01,,0.0,USD,Customer receivable account (Fabric)
d4cfe994-5a71-463c-99d6-dde23005cbaf,ACC-Fabric-1097,CID-098,Receivable,Active,2021-08-08,,0.0,USD,Customer receivable account (Fabric)
f7030f1a-a1bb-4407-8eea-9242f1b44801,ACC-Fabric-1098,CID-099,Receivable,Active,2025-05-31,,0.0,USD,Customer receivable account (Fabric)
2bb2577b-1238-48c0-bd2b-1b417517abc9,ACC-Fabric-1099,CID-100,Receivable,Active,2024-04-18,,0.0,USD,Customer receivable account (Fabric)
6f1ba9ea-4b1d-47ef-a215-15718474452f,ACC-Fabric-1100,CID-101,Receivable,Active,2023-02-08,,0.0,USD,Customer receivable account (Fabric)
35c2ba32-8290-497f-bfb5-3e17de8a4111,ACC-Fabric-1101,CID-102,Receivable,Overdue,2024-04-24,,23986.25,USD,Customer receivable account (Fabric)
2cf4b60f-8c4b-42cd-b7ec-e840eaa1b27c,ACC-Fabric-1102,CID-103,Receivable,Overdue,2023-07-13,,6380.19,USD,Customer receivable account (Fabric)
8f911e7b-e8a9-4370-8afb-0fdc8a8a3cbe,ACC-Fabric-1103,CID-104,Receivable,Active,2021-01-30,,0.0,USD,Customer receivable account (Fabric)
7a193a65-30c9-4cc3-a602-28d90c40f2fa,ACC-Fabric-1104,CID-105,Receivable,Overdue,2023-06-20,,4033.46,USD,Customer receivable account (Fabric)
e5f31407-0484-4d10-a817-9f2f2f5cc5e5,ACC-Fabric-1105,CID-106,Receivable,Overdue,2023-01-01,,4899.05,USD,Customer receivable account (Fabric)
0dbe592f-8e56-489d-b88e-25ec69d5fd48,ACC-Fabric-1106,CID-107,Receivable,Active,2023-08-12,,0.0,USD,Customer receivable account (Fabric)
ec44256a-b1ad-4dcc-ad9b-332992e86d00,ACC-Fabric-1107,CID-108,Receivable,Overdue,2019-08-24,,7572.370000000001,USD,Customer receivable account (Fabric)
59585496-e56c-46b2-b198-463e337374c0,ACC-Fabric-1108,CID-109,Receivable,Active,2025-06-21,,0.0,USD,Customer receivable account (Fabric)
4f4d55c4-79bd-4863-a586-294987a98f5c,ACC-Fabric-1109,CID-110,Receivable,Active,2021-12-07,,0.0,USD,Customer receivable account (Fabric)
3c756e0d-ad41-437b-9cea-1ba5ca365ba6,ACC-Fabric-1110,CID-111,Receivable,Active,2023-01-15,,0.0,USD,Customer receivable account (Fabric)
6a3aa570-2a34-4b22-b3d8-c9981fc04e8e,ACC-Fabric-1111,CID-112,Receivable,Overdue,2024-11-06,,1642.13,USD,Customer receivable account (Fabric)
f17de9a6-9d93-41ca-9304-a33b273d19b3,ACC-Fabric-1112,CID-113,Receivable,Active,2021-09-15,,0.0,USD,Customer receivable account (Fabric)
dab06ec3-f1f8-4fb4-8a8d-d3428b353cf5,ACC-Fabric-1113,CID-114,Receivable,Overdue,2024-05-13,,58.66,USD,Customer receivable account (Fabric)
edb22d1c-6284-46db-bdbc-a80835e8433b,ACC-Fabric-1114,CID-115,Receivable,Active,2022-04-01,,0.0,USD,Customer receivable account (Fabric)
329f7892-dc48-41f0-841a-968ff86ee184,ACC-Fabric-1115,CID-116,Receivable,Active,2019-02-06,,0.0,USD,Customer receivable account (Fabric)
2b1fad19-3955-4824-95c1-959bbe2347fb,ACC-Fabric-1116,CID-117,Receivable,Active,2020-11-17,,0.0,USD,Customer receivable account (Fabric)
dd104d55-03a2-481c-9afd-5895525d3688,ACC-Fabric-1117,CID-118,Receivable,Active,2023-09-19,,0.0,USD,Customer receivable account (Fabric)
3c6340e2-27b2-402c-975d-c6f6b53f50b5,ACC-Fabric-1118,CID-119,Receivable,Overdue,2025-06-29,,26717.04,USD,Customer receivable account (Fabric)
373a5429-edb6-400b-944a-2b7111725ae1,ACC-Fabric-1119,CID-120,Receivable,Active,2022-03-16,,0.0,USD,Customer receivable account (Fabric)
b0e43621-2736-4a97-b04d-28c8da66bcad,ACC-Fabric-1120,CID-121,Receivable,Overdue,2020-07-20,,5127.49,USD,Customer receivable account (Fabric)
b2c1a5f0-e145-41ce-a6ff-28df9b97681a,ACC-Fabric-1121,CID-122,Receivable,Active,2023-03-16,,0.0,USD,Customer receivable account (Fabric)
cbf28e07-a389-4b1d-be6b-cb24f5164fd5,ACC-Fabric-1122,CID-123,Receivable,Active,2020-04-16,,0.0,USD,Customer receivable account (Fabric)
cf81a265-5d1c-45fd-92d1-cd09719dbf20,ACC-Fabric-1123,CID-124,Receivable,Overdue,2021-01-17,,668.5200000000004,USD,Customer receivable account (Fabric)
f3dd5834-a3de-48e0-becc-dc76c070d1a0,ACC-Fabric-1124,CID-125,Receivable,Active,2022-08-23,,0.0,USD,Customer receivable account (Fabric)
0fa31fea-8d57-481d-a876-366d73e2dd28,ACC-Fabric-1125,CID-126,Receivable,Active,2021-06-06,,0.0,USD,Customer receivable account (Fabric)
b910652c-56a3-4161-a134-4d17dfe5ead3,ACC-Fabric-1126,CID-127,Receivable,Active,2024-05-24,,0.0,USD,Customer receivable account (Fabric)
e3e0b8ab-736e-4e81-8837-59d39fefe83c,ACC-Fabric-1127,CID-128,Receivable,Active,2020-07-26,,0.0,USD,Customer receivable account (Fabric)
f241f09a-9fe3-4e4a-882e-142bf094bc89,ACC-Fabric-1128,CID-129,Receivable,Active,2020-08-14,,0.0,USD,Customer receivable account (Fabric)
c2c99466-f85e-46ab-be34-17ee6b06ddca,ACC-Fabric-1129,CID-130,Receivable,Active,2020-04-02,,0.0,USD,Customer receivable account (Fabric)
bf7c0176-e4df-4ead-9f40-e127d60d852f,ACC-Fabric-1130,CID-131,Receivable,Active,2023-09-19,,0.0,USD,Customer receivable account (Fabric)
0671b6c0-870d-4525-b940-546d8592b4c8,ACC-Fabric-1131,CID-132,Receivable,Active,2024-06-28,,0.0,USD,Customer receivable account (Fabric)
b483e454-ca7c-4925-a379-b1a0a62af8cc,ACC-Fabric-1132,CID-133,Receivable,Overdue,2022-01-25,,23489.879999999997,USD,Customer receivable account (Fabric)
03d70543-e79c-4f91-886e-d047a2d3fd87,ACC-Fabric-1133,CID-134,Receivable,Overdue,2023-09-21,,3224.28,USD,Customer receivable account (Fabric)
3dd470e4-d414-444d-af06-9bbcdd78955d,ACC-Fabric-1134,CID-135,Receivable,Active,2023-02-25,,0.0,USD,Customer receivable account (Fabric)
529404de-0ead-4c88-81b6-6dcc70885742,ACC-Fabric-1135,CID-136,Receivable,Active,2023-06-23,,0.0,USD,Customer receivable account (Fabric)
9b8c283b-c451-4cda-95d8-069c672da009,ACC-Fabric-1136,CID-137,Receivable,Active,2022-04-08,,0.0,USD,Customer receivable account (Fabric)
de705239-5e63-4cd7-892a-a43268037227,ACC-Fabric-1137,CID-138,Receivable,Overdue,2022-04-07,,22011.73,USD,Customer receivable account (Fabric)
4bfa8485-659e-4e71-b038-eeeb7caa1d18,ACC-Fabric-1138,CID-139,Receivable,Active,2024-09-15,,0.0,USD,Customer receivable account (Fabric)
5da3028d-4b4f-419c-8769-c23ba799cc4c,ACC-Fabric-1139,CID-140,Receivable,Active,2020-05-12,,0.0,USD,Customer receivable account (Fabric)
18f6c8ff-dfbb-47ba-ab7b-0c073ceac575,ACC-Fabric-1140,CID-141,Receivable,Active,2020-04-08,,0.0,USD,Customer receivable account (Fabric)
cd0bdc76-7171-4b85-834f-a6fd123e838f,ACC-Fabric-1141,CID-142,Receivable,Active,2020-02-06,,0.0,USD,Customer receivable account (Fabric)
49776c8c-4ccb-4e21-8396-a7793e92bd2f,ACC-Fabric-1142,CID-143,Receivable,Active,2023-05-17,,0.0,USD,Customer receivable account (Fabric)
a506be78-1b89-49cc-a340-cbf120d02a4b,ACC-Fabric-1143,CID-144,Receivable,Overdue,2023-09-06,,5322.96,USD,Customer receivable account (Fabric)
225094e5-bd04-4723-8330-fd4febf1a80f,ACC-Fabric-1144,CID-145,Receivable,Active,2024-07-27,,0.0,USD,Customer receivable account (Fabric)
a563ea33-e4e8-4655-bdbf-6e0759b41392,ACC-Fabric-1145,CID-146,Receivable,Active,2022-09-18,,0.0,USD,Customer receivable account (Fabric)
ec640d64-0df3-461d-a5a9-c130f493cf9b,ACC-Fabric-1146,CID-147,Receivable,Overdue,2019-12-16,,13550.529999999999,USD,Customer receivable account (Fabric)
2f26de39-9cf5-4998-8949-129a569e76ab,ACC-Fabric-1147,CID-148,Receivable,Active,2024-10-03,,0.0,USD,Customer receivable account (Fabric)
320ca8bc-7a23-4825-9d03-4a9f68cfceae,ACC-Fabric-1148,CID-149,Receivable,Overdue,2019-08-18,,10778.39,USD,Customer receivable account (Fabric)
111671d9-c26c-4744-a879-f2519c9dc8ff,ACC-Fabric-1149,CID-150,Receivable,Active,2023-06-26,,0.0,USD,Customer receivable account (Fabric)
1c0d3e49-29c1-4ad7-824d-8f80b73af0f5,ACC-Fabric-1150,CID-151,Receivable,Overdue,2024-11-25,,17040.91,USD,Customer receivable account (Fabric)
461d1053-8b6a-44c0-a808-93a1e1059c92,ACC-Fabric-1151,CID-152,Receivable,Active,2023-10-03,,0.0,USD,Customer receivable account (Fabric)
69c678b7-2e0a-410f-a83a-c730f0ecc1ca,ACC-Fabric-1152,CID-153,Receivable,Active,2024-10-12,,0.0,USD,Customer receivable account (Fabric)
175aaaca-c98f-4af2-a466-1d03463d2c1d,ACC-Fabric-1153,CID-154,Receivable,Active,2022-08-07,,0.0,USD,Customer receivable account (Fabric)
da1986bf-17b5-46cb-8c8d-cc9de2cf18c6,ACC-Fabric-1154,CID-155,Receivable,Active,2022-04-23,,0.0,USD,Customer receivable account (Fabric)
885830ef-a767-4307-ace0-4bed14c13c9a,ACC-Fabric-1155,CID-156,Receivable,Active,2024-02-25,,0.0,USD,Customer receivable account (Fabric)
ff2dcf81-6a22-4c1e-8f15-242c1e4cef11,ACC-Fabric-1156,CID-157,Receivable,Overdue,2022-09-17,,191.73,USD,Customer receivable account (Fabric)
703305cc-1ae2-4b49-8387-da966643c639,ACC-Fabric-1157,CID-158,Receivable,Active,2023-11-07,,0.0,USD,Customer receivable account (Fabric)
5f68a88a-82ac-46ab-aab0-13929a9bedea,ACC-Fabric-1158,CID-159,Receivable,Active,2019-03-07,,0.0,USD,Customer receivable account (Fabric)
93ac7ab1-015d-405c-b01c-521fa439404d,ACC-Fabric-1159,CID-160,Receivable,Active,2020-01-03,,0.0,USD,Customer receivable account (Fabric)
74a2b47d-7691-4046-81ae-4b1f84b04e17,ACC-Fabric-1160,CID-161,Receivable,Active,2022-05-20,,0.0,USD,Customer receivable account (Fabric)
2da3f8cf-895d-451f-b388-b495908dc4fc,ACC-Fabric-1161,CID-162,Receivable,Active,2019-01-09,,0.0,USD,Customer receivable account (Fabric)
aa7c5553-ca7b-46bb-92a2-70a2a1084a84,ACC-Fabric-1162,CID-163,Receivable,Overdue,2023-12-13,,11500.66,USD,Customer receivable account (Fabric)
78ee15f4-b1cd-41f4-a1f1-52200a0f937a,ACC-Fabric-1163,CID-164,Receivable,Active,2021-07-11,,0.0,USD,Customer receivable account (Fabric)
2777ecb6-818e-4ce6-b051-ca93dda79e6a,ACC-Fabric-1164,CID-165,Receivable,Active,2022-01-04,,0.0,USD,Customer receivable account (Fabric)
821be5c0-c23f-4626-820f-a6aae4b6371b,ACC-Fabric-1165,CID-166,Receivable,Overdue,2021-02-18,,5440.5,USD,Customer receivable account (Fabric)
9ea8a248-b61e-4bfc-af24-e862ed4dd2ed,ACC-Fabric-1166,CID-167,Receivable,Overdue,2022-09-20,,7369.24,USD,Customer receivable account (Fabric)
1bb427ec-8c51-469a-8c16-b91edac3a95d,ACC-Fabric-1167,CID-168,Receivable,Active,2019-02-05,,0.0,USD,Customer receivable account (Fabric)
